REG_NO,ACC_NO,PROGRAM,ACADEMIC_YEAR,SEMESTER,SEMESTER_INDEX,CREDITS_ATTEMPTED,QUALITY_POINTS,COURSES_COUNT,PASSED_COURSES,FAILED_COURSES,FCW_COUNT,FEX_COUNT,MEX_COUNT,CREDITS_PASSED,CREDITS_FAILED,SEMESTER_GPA,CUM_CREDITS_ATTEMPTED,CUM_CREDITS_PASSED,CUM_QUALITY_POINTS,CGPA
J22B50/007,A11763,Bachelor of Art in Graphic Design and Animation,2023/2024,SEM2,4,17,70.5,6,6,0,0,0,0,17.0,0.0,4.15,77,71.0,273.5,3.55
J22B50/007,A11763,Bachelor of Art in Graphic Design and Animation,2024/2025,SEM1,5,21,78.0,7,6,1,0,1,0,18.0,3.0,3.71,98,89.0,351.5,3.59
J22B50/007,A11763,Bachelor of Art in Graphic Design and Animation,2024/2025,SEM2,6,18,71.0,6,6,0,0,0,0,18.0,0.0,3.94,116,107.0,422.5,3.64
J22B50/007,A11763,Bachelor of Art in Graphic Design and Animation,2025/2026,SEM1,7,22,79.0,7,7,0,0,0,0,22.0,0.0,3.59,138,129.0,501.5,3.63
J22B50/007,A11763,Bachelor of Art in Graphic Design and Animation,2025/2026,SEM2,8,19,67.5,6,5,1,0,1,0,16.0,3.0,3.55,157,145.0,569.0,3.62
J22B50/009,A11774,Bachelor of Art in Graphic Design and Animation,2022/2023,SEM1,1,21,94.0,7,7,0,0,0,0,21.0,0.0,4.48,21,21.0,94.0,4.48
J22B50/009,A11774,Bachelor of Art in Graphic Design and Animation,2022/2023,SEM2,2,18,70.0,6,5,1,1,0,0,15.0,3.0,3.89,39,36.0,164.0,4.21
J22B50/009,A11774,Bachelor of Art in Graphic Design and Animation,2023/2024,SEM1,3,21,81.5,7,5,2,1,1,0,17.0,4.0,3.88,60,53.0,245.5,4.09
J22B50/009,A11774,Bachelor of Art in Graphic Design and Animation,2023/2024,SEM2,4,17,52.5,6,4,2,1,1,0,12.0,5.0,3.09,77,65.0,298.0,3.87
J22B50/009,A11774,Bachelor of Art in Graphic Design and Animation,2024/2025,SEM1,5,21,82.5,7,7,0,0,0,0,21.0,0.0,3.93,98,86.0,380.5,3.88
J22B50/009,A11774,Bachelor of Art in Graphic Design and Animation,2024/2025,SEM2,6,18,74.0,6,6,0,0,0,0,18.0,0.0,4.11,116,104.0,454.5,3.92
J22B50/009,A11774,Bachelor of Art in Graphic Design and Animation,2025/2026,SEM1,7,22,67.0,7,5,2,1,0,1,17.0,5.0,3.05,138,121.0,521.5,3.78
J22B50/009,A11774,Bachelor of Art in Graphic Design and Animation,2025/2026,SEM2,8,19,68.0,6,5,1,1,0,0,15.0,4.0,3.58,157,136.0,589.5,3.75
J22B50/011,A11811,Bachelor of Art in Graphic Design and Animation,2022/2023,SEM1,1,21,84.0,7,6,1,1,0,0,18.0,3.0,4.0,21,18.0,84.0,4.0
J22B50/011,A11811,Bachelor of Art in Graphic Design and Animation,2022/2023,SEM2,2,18,79.5,6,6,0,0,0,0,18.0,0.0,4.42,39,36.0,163.5,4.19
J22B50/011,A11811,Bachelor of Art in Graphic Design and Animation,2023/2024,SEM1,3,21,94.5,7,7,0,0,0,0,21.0,0.0,4.5,60,57.0,258.0,4.3
J22B50/011,A11811,Bachelor of Art in Graphic Design and Animation,2023/2024,SEM2,4,17,74.5,6,6,0,0,0,0,17.0,0.0,4.38,77,74.0,332.5,4.32
J22B50/011,A11811,Bachelor of Art in Graphic Design and Animation,2024/2025,SEM1,5,21,97.5,7,7,0,0,0,0,21.0,0.0,4.64,98,95.0,430.0,4.39
J22B50/011,A11811,Bachelor of Art in Graphic Design and Animation,2024/2025,SEM2,6,18,70.5,6,6,0,0,0,0,18.0,0.0,3.92,116,113.0,500.5,4.31
J22B50/011,A11811,Bachelor of Art in Graphic Design and Animation,2025/2026,SEM1,7,22,101.0,7,7,0,0,0,0,22.0,0.0,4.59,138,135.0,601.5,4.36
J22B50/011,A11811,Bachelor of Art in Graphic Design and Animation,2025/2026,SEM2,8,19,60.0,6,4,2,1,1,0,12.0,7.0,3.16,157,147.0,661.5,4.21
J22B54/001,A11427,Bachelor of Science in Civil and Environmental Engineering,2022/2023,SEM1,1,18,56.5,6,5,1,0,1,0,14.0,4.0,3.14,18,14.0,56.5,3.14
J22B54/001,A11427,Bachelor of Science in Civil and Environmental Engineering,2022/2023,SEM2,2,22,86.0,7,7,0,0,0,0,22.0,0.0,3.91,40,36.0,142.5,3.56
J22B54/001,A11427,Bachelor of Science in Civil and Environmental Engineering,2023/2024,SEM1,3,19,50.0,6,5,1,0,1,0,15.0,4.0,2.63,59,51.0,192.5,3.26
J22B54/001,A11427,Bachelor of Science in Civil and Environmental Engineering,2023/2024,SEM2,4,20,55.0,7,5,2,1,1,0,14.0,6.0,2.75,79,65.0,247.5,3.13
J22B54/001,A11427,Bachelor of Science in Civil and Environmental Engineering,2024/2025,SEM1,5,18,51.0,6,5,1,0,1,0,14.0,4.0,2.83,97,79.0,298.5,3.08
J22B54/001,A11427,Bachelor of Science in Civil and Environmental Engineering,2024/2025,SEM2,6,21,66.5,7,6,1,0,1,0,17.0,4.0,3.17,118,96.0,365.0,3.09
J22B54/001,A11427,Bachelor of Science in Civil and Environmental Engineering,2025/2026,SEM1,7,18,63.0,6,5,1,0,1,0,15.0,3.0,3.5,136,111.0,428.0,3.15
J22B54/001,A11427,Bachelor of Science in Civil and Environmental Engineering,2025/2026,SEM2,8,21,61.0,7,4,3,1,2,0,12.0,9.0,2.9,157,123.0,489.0,3.11
J22B54/003,A11467,Bachelor of Science in Civil and Environmental Engineering,2022/2023,SEM1,1,18,68.5,6,5,1,0,1,0,15.0,3.0,3.81,18,15.0,68.5,3.81
J22B54/003,A11467,Bachelor of Science in Civil and Environmental Engineering,2022/2023,SEM2,2,22,65.0,7,4,3,2,0,1,13.0,9.0,2.95,40,28.0,133.5,3.34
J22B54/003,A11467,Bachelor of Science in Civil and Environmental Engineering,2023/2024,SEM1,3,19,63.5,6,4,2,0,2,0,13.0,6.0,3.34,59,41.0,197.0,3.34
J22B54/003,A11467,Bachelor of Science in Civil and Environmental Engineering,2023/2024,SEM2,4,20,65.5,7,7,0,0,0,0,20.0,0.0,3.28,79,61.0,262.5,3.32
J22B54/003,A11467,Bachelor of Science in Civil and Environmental Engineering,2024/2025,SEM1,5,18,59.5,6,4,2,1,0,1,12.0,6.0,3.31,97,73.0,322.0,3.32
J22B54/003,A11467,Bachelor of Science in Civil and Environmental Engineering,2024/2025,SEM2,6,21,69.5,7,5,2,1,1,0,16.0,5.0,3.31,118,89.0,391.5,3.32
J22B54/003,A11467,Bachelor of Science in Civil and Environmental Engineering,2025/2026,SEM1,7,18,69.0,6,5,1,1,0,0,15.0,3.0,3.83,136,104.0,460.5,3.39
J22B54/003,A11467,Bachelor of Science in Civil and Environmental Engineering,2025/2026,SEM2,8,21,79.0,7,6,1,0,1,0,19.0,2.0,3.76,157,123.0,539.5,3.44
J22B54/005,A11494,Bachelor of Science in Civil and Environmental Engineering,2022/2023,SEM1,1,18,67.0,6,6,0,0,0,0,18.0,0.0,3.72,18,18.0,67.0,3.72
J22B54/005,A11494,Bachelor of Science in Civil and Environmental Engineering,2022/2023,SEM2,2,22,54.0,7,5,2,0,2,0,16.0,6.0,2.45,40,34.0,121.0,3.02
J22B54/005,A11494,Bachelor of Science in Civil and Environmental Engineering,2023/2024,SEM1,3,19,64.0,6,5,1,0,1,0,16.0,3.0,3.37,59,50.0,185.0,3.14
J22B54/005,A11494,Bachelor of Science in Civil and Environmental Engineering,2023/2024,SEM2,4,20,43.0,7,3,4,1,3,0,7.0,13.0,2.15,79,57.0,228.0,2.89
J22B54/005,A11494,Bachelor of Science in Civil and Environmental Engineering,2024/2025,SEM1,5,18,42.5,6,3,3,0,2,1,8.0,10.0,2.36,97,65.0,270.5,2.79
J22B54/005,A11494,Bachelor of Science in Civil and Environmental Engineering,2024/2025,SEM2,6,21,60.5,7,6,1,0,1,0,18.0,3.0,2.88,118,83.0,331.0,2.81
J22B54/005,A11494,Bachelor of Science in Civil and Environmental Engineering,2025/2026,SEM1,7,18,69.5,6,6,0,0,0,0,18.0,0.0,3.86,136,101.0,400.5,2.94
J22B54/005,A11494,Bachelor of Science in Civil and Environmental Engineering,2025/2026,SEM2,8,21,52.0,7,5,2,1,1,0,13.0,8.0,2.48,157,114.0,452.5,2.88
J22B54/007,A11507,Bachelor of Science in Civil and Environmental Engineering,2022/2023,SEM1,1,18,62.5,6,5,1,0,1,0,15.0,3.0,3.47,18,15.0,62.5,3.47
J22B54/007,A11507,Bachelor of Science in Civil and Environmental Engineering,2022/2023,SEM2,2,22,100.5,7,7,0,0,0,0,22.0,0.0,4.57,40,37.0,163.0,4.08
J22B54/007,A11507,Bachelor of Science in Civil and Environmental Engineering,2023/2024,SEM1,3,19,66.5,6,5,1,1,0,0,15.0,4.0,3.5,59,52.0,229.5,3.89
J22B54/007,A11507,Bachelor of Science in Civil and Environmental Engineering,2023/2024,SEM2,4,20,87.5,7,7,0,0,0,0,20.0,0.0,4.38,79,72.0,317.0,4.01
J22B54/007,A11507,Bachelor of Science in Civil and Environmental Engineering,2024/2025,SEM1,5,18,59.5,6,4,2,0,1,1,12.0,6.0,3.31,97,84.0,376.5,3.88
J22B54/007,A11507,Bachelor of Science in Civil and Environmental Engineering,2024/2025,SEM2,6,21,68.0,7,5,2,2,0,0,15.0,6.0,3.24,118,99.0,444.5,3.77
J22B54/007,A11507,Bachelor of Science in Civil and Environmental Engineering,2025/2026,SEM1,7,18,83.0,6,6,0,0,0,0,18.0,0.0,4.61,136,117.0,527.5,3.88
J22B54/007,A11507,Bachelor of Science in Civil and Environmental Engineering,2025/2026,SEM2,8,21,93.5,7,7,0,0,0,0,21.0,0.0,4.45,157,138.0,621.0,3.96
J22B55/001,A11309,Bachelor of Electronics and Communication Science,2022/2023,SEM1,1,18,47.5,6,5,1,0,1,0,15.0,3.0,2.64,18,15.0,47.5,2.64
J22B55/001,A11309,Bachelor of Electronics and Communication Science,2022/2023,SEM2,2,22,57.0,7,3,4,2,2,0,11.0,11.0,2.59,40,26.0,104.5,2.61
J22B55/001,A11309,Bachelor of Electronics and Communication Science,2023/2024,SEM1,3,19,65.0,6,5,1,0,1,0,15.0,4.0,3.42,59,41.0,169.5,2.87
J22B55/001,A11309,Bachelor of Electronics and Communication Science,2023/2024,SEM2,4,20,62.0,7,7,0,0,0,0,20.0,0.0,3.1,79,61.0,231.5,2.93
J22B55/001,A11309,Bachelor of Electronics and Communication Science,2024/2025,SEM1,5,18,57.0,6,5,1,0,1,0,15.0,3.0,3.17,97,76.0,288.5,2.97
J22B55/001,A11309,Bachelor of Electronics and Communication Science,2024/2025,SEM2,6,21,53.5,7,6,1,0,1,0,18.0,3.0,2.55,118,94.0,342.0,2.9
J22B55/001,A11309,Bachelor of Electronics and Communication Science,2025/2026,SEM1,7,18,60.0,6,6,0,0,0,0,18.0,0.0,3.33,136,112.0,402.0,2.96
J22B55/001,A11309,Bachelor of Electronics and Communication Science,2025/2026,SEM2,8,21,63.5,7,6,1,0,1,0,19.0,2.0,3.02,157,131.0,465.5,2.96
J22B55/003,A11335,Bachelor of Electronics and Communication Science,2022/2023,SEM1,1,18,50.0,6,3,3,1,1,1,10.0,8.0,2.78,18,10.0,50.0,2.78
J22B55/003,A11335,Bachelor of Electronics and Communication Science,2022/2023,SEM2,2,22,65.0,7,6,1,1,0,0,18.0,4.0,2.95,40,28.0,115.0,2.88
J22B55/003,A11335,Bachelor of Electronics and Communication Science,2023/2024,SEM1,3,19,57.5,6,5,1,0,1,0,16.0,3.0,3.03,59,44.0,172.5,2.92
J22B55/003,A11335,Bachelor of Electronics and Communication Science,2023/2024,SEM2,4,20,62.0,7,6,1,0,0,1,16.0,4.0,3.1,79,60.0,234.5,2.97
J22B55/003,A11335,Bachelor of Electronics and Communication Science,2024/2025,SEM1,5,18,58.0,6,5,1,0,1,0,15.0,3.0,3.22,97,75.0,292.5,3.02
J22B55/003,A11335,Bachelor of Electronics and Communication Science,2024/2025,SEM2,6,21,59.0,7,4,3,2,1,0,12.0,9.0,2.81,118,87.0,351.5,2.98
J22B55/003,A11335,Bachelor of Electronics and Communication Science,2025/2026,SEM1,7,18,66.5,6,6,0,0,0,0,18.0,0.0,3.69,136,105.0,418.0,3.07
J22B55/003,A11335,Bachelor of Electronics and Communication Science,2025/2026,SEM2,8,21,83.0,7,7,0,0,0,0,21.0,0.0,3.95,157,126.0,501.0,3.19
J22B55/005,A11340,Bachelor of Electronics and Communication Science,2022/2023,SEM1,1,18,35.0,6,3,3,0,3,0,9.0,9.0,1.94,18,9.0,35.0,1.94
J22B55/005,A11340,Bachelor of Electronics and Communication Science,2022/2023,SEM2,2,22,54.0,7,4,3,1,2,0,12.0,10.0,2.45,40,21.0,89.0,2.22
J22B55/005,A11340,Bachelor of Electronics and Communication Science,2023/2024,SEM1,3,19,58.5,6,5,1,0,1,0,16.0,3.0,3.08,59,37.0,147.5,2.5
J22B55/005,A11340,Bachelor of Electronics and Communication Science,2023/2024,SEM2,4,20,53.0,7,6,1,0,1,0,17.0,3.0,2.65,79,54.0,200.5,2.54
J22B55/005,A11340,Bachelor of Electronics and Communication Science,2024/2025,SEM1,5,18,60.5,6,6,0,0,0,0,18.0,0.0,3.36,97,72.0,261.0,2.69
J22B55/005,A11340,Bachelor of Electronics and Communication Science,2024/2025,SEM2,6,21,61.0,7,6,1,0,1,0,19.0,2.0,2.9,118,91.0,322.0,2.73
J22B55/005,A11340,Bachelor of Electronics and Communication Science,2025/2026,SEM1,7,18,61.5,6,6,0,0,0,0,18.0,0.0,3.42,136,109.0,383.5,2.82
J22B55/005,A11340,Bachelor of Electronics and Communication Science,2025/2026,SEM2,8,21,65.0,7,6,1,0,1,0,18.0,3.0,3.1,157,127.0,448.5,2.86
J22B55/007,A11359,Bachelor of Electronics and Communication Science,2022/2023,SEM1,1,18,43.0,6,5,1,0,1,0,14.0,4.0,2.39,18,14.0,43.0,2.39
J22B55/007,A11359,Bachelor of Electronics and Communication Science,2022/2023,SEM2,2,22,61.0,7,6,1,0,1,0,19.0,3.0,2.77,40,33.0,104.0,2.6
J22B55/007,A11359,Bachelor of Electronics and Communication Science,2023/2024,SEM1,3,19,55.0,6,5,1,0,1,0,16.0,3.0,2.89,59,49.0,159.0,2.69
J22B55/007,A11359,Bachelor of Electronics and Communication Science,2023/2024,SEM2,4,20,44.0,7,6,1,0,1,0,17.0,3.0,2.2,79,66.0,203.0,2.57
J22B55/007,A11359,Bachelor of Electronics and Communication Science,2024/2025,SEM1,5,18,57.5,6,5,1,0,1,0,16.0,2.0,3.19,97,82.0,260.5,2.69
J22B55/007,A11359,Bachelor of Electronics and Communication Science,2024/2025,SEM2,6,21,59.5,7,5,2,1,1,0,15.0,6.0,2.83,118,97.0,320.0,2.71
J22B55/007,A11359,Bachelor of Electronics and Communication Science,2025/2026,SEM1,7,18,53.0,6,4,2,0,2,0,12.0,6.0,2.94,136,109.0,373.0,2.74
J22B55/007,A11359,Bachelor of Electronics and Communication Science,2025/2026,SEM2,8,21,60.0,7,6,1,0,1,0,19.0,2.0,2.86,157,128.0,433.0,2.76
J22B55/009,A11374,Bachelor of Electronics and Communication Science,2022/2023,SEM1,1,18,46.0,6,4,2,0,2,0,11.0,7.0,2.56,18,11.0,46.0,2.56
J22B55/009,A11374,Bachelor of Electronics and Communication Science,2022/2023,SEM2,2,22,70.0,7,7,0,0,0,0,22.0,0.0,3.18,40,33.0,116.0,2.9
J22B55/009,A11374,Bachelor of Electronics and Communication Science,2023/2024,SEM1,3,19,74.0,6,5,1,0,1,0,16.0,3.0,3.89,59,49.0,190.0,3.22
J22B55/009,A11374,Bachelor of Electronics and Communication Science,2023/2024,SEM2,4,20,58.0,7,5,2,1,1,0,14.0,6.0,2.9,79,63.0,248.0,3.14
J22B55/009,A11374,Bachelor of Electronics and Communication Science,2024/2025,SEM1,5,18,52.0,6,4,2,0,2,0,13.0,5.0,2.89,97,76.0,300.0,3.09
J22B55/009,A11374,Bachelor of Electronics and Communication Science,2024/2025,SEM2,6,21,54.5,7,5,2,0,1,1,16.0,5.0,2.6,118,92.0,354.5,3.0
J22B55/009,A11374,Bachelor of Electronics and Communication Science,2025/2026,SEM1,7,18,39.0,6,4,2,0,2,0,11.0,7.0,2.17,136,103.0,393.5,2.89
J22B55/009,A11374,Bachelor of Electronics and Communication Science,2025/2026,SEM2,8,21,59.5,7,5,2,1,1,0,14.0,7.0,2.83,157,117.0,453.0,2.89
J22B55/012,A11388,Bachelor of Electronics and Communication Science,2022/2023,SEM1,1,18,32.5,6,2,4,1,3,0,5.0,13.0,1.81,18,5.0,32.5,1.81
J22B55/012,A11388,Bachelor of Electronics and Communication Science,2022/2023,SEM2,2,22,45.0,7,4,3,0,3,0,13.0,9.0,2.05,40,18.0,77.5,1.94
J22B55/012,A11388,Bachelor of Electronics and Communication Science,2023/2024,SEM1,3,19,44.5,6,3,3,0,2,1,9.0,10.0,2.34,59,27.0,122.0,2.07
J22B55/012,A11388,Bachelor of Electronics and Communication Science,2023/2024,SEM2,4,20,46.0,7,6,1,1,0,0,17.0,3.0,2.3,79,44.0,168.0,2.13
J22B55/012,A11388,Bachelor of Electronics and Communication Science,2024/2025,SEM1,5,18,32.0,6,1,5,0,4,1,2.0,16.0,1.78,97,46.0,200.0,2.06
J22B55/012,A11388,Bachelor of Electronics and Communication Science,2024/2025,SEM2,6,21,58.5,7,5,2,0,1,1,15.0,6.0,2.79,118,61.0,258.5,2.19
J22B55/012,A11388,Bachelor of Electronics and Communication Science,2025/2026,SEM1,7,18,27.0,6,0,6,1,5,0,0.0,18.0,1.5,136,61.0,285.5,2.1
J22B55/012,A11388,Bachelor of Electronics and Communication Science,2025/2026,SEM2,8,21,42.5,7,2,5,2,3,0,6.0,15.0,2.02,157,67.0,328.0,2.09
J22B55/014,A11419,Bachelor of Electronics and Communication Science,2022/2023,SEM1,1,18,60.0,6,6,0,0,0,0,18.0,0.0,3.33,18,18.0,60.0,3.33
J22B55/014,A11419,Bachelor of Electronics and Communication Science,2022/2023,SEM2,2,22,40.5,7,2,5,0,4,1,6.0,16.0,1.84,40,24.0,100.5,2.51
J22B55/014,A11419,Bachelor of Electronics and Communication Science,2023/2024,SEM1,3,19,59.0,6,5,1,1,0,0,17.0,2.0,3.11,59,41.0,159.5,2.7
J22B55/014,A11419,Bachelor of Electronics and Communication Science,2023/2024,SEM2,4,20,46.0,7,4,3,0,1,2,10.0,10.0,2.3,79,51.0,205.5,2.6
J22B55/014,A11419,Bachelor of Electronics and Communication Science,2024/2025,SEM1,5,18,52.5,6,4,2,0,2,0,12.0,6.0,2.92,97,63.0,258.0,2.66
J22B55/014,A11419,Bachelor of Electronics and Communication Science,2024/2025,SEM2,6,21,51.5,7,5,2,1,1,0,16.0,5.0,2.45,118,79.0,309.5,2.62
J22B55/014,A11419,Bachelor of Electronics and Communication Science,2025/2026,SEM1,7,18,51.5,6,6,0,0,0,0,18.0,0.0,2.86,136,97.0,361.0,2.65
J22B55/014,A11419,Bachelor of Electronics and Communication Science,2025/2026,SEM2,8,21,61.5,7,5,2,0,2,0,16.0,5.0,2.93,157,113.0,422.5,2.69
J22B72/004,A14491,Bachelor of Dental Surgery,2022/2023,SEM1,1,21,86.5,7,7,0,0,0,0,21.0,0.0,4.12,21,21.0,86.5,4.12
J22B72/004,A14491,Bachelor of Dental Surgery,2022/2023,SEM2,2,18,72.5,6,5,1,0,0,1,15.0,3.0,4.03,39,36.0,159.0,4.08
J22B72/004,A14491,Bachelor of Dental Surgery,2023/2024,SEM1,3,21,84.5,7,7,0,0,0,0,21.0,0.0,4.02,60,57.0,243.5,4.06
J22B72/004,A14491,Bachelor of Dental Surgery,2023/2024,SEM2,4,17,64.0,6,5,1,0,1,0,14.0,3.0,3.76,77,71.0,307.5,3.99
J22B72/004,A14491,Bachelor of Dental Surgery,2024/2025,SEM1,5,21,88.0,7,6,1,0,0,1,18.0,3.0,4.19,98,89.0,395.5,4.04
J22B72/004,A14491,Bachelor of Dental Surgery,2024/2025,SEM2,6,18,61.5,6,5,1,1,0,0,14.0,4.0,3.42,116,103.0,457.0,3.94
J22B72/004,A14491,Bachelor of Dental Surgery,2025/2026,SEM1,7,22,88.0,7,7,0,0,0,0,22.0,0.0,4.0,138,125.0,545.0,3.95
J22B72/004,A14491,Bachelor of Dental Surgery,2025/2026,SEM2,8,19,73.0,6,6,0,0,0,0,19.0,0.0,3.84,157,144.0,618.0,3.94
J22B72/006,A14518,Bachelor of Dental Surgery,2022/2023,SEM1,1,21,42.0,7,3,4,1,3,0,8.0,13.0,2.0,21,8.0,42.0,2.0
J22B72/006,A14518,Bachelor of Dental Surgery,2022/2023,SEM2,2,18,30.5,6,2,4,0,4,0,5.0,13.0,1.69,39,13.0,72.5,1.86
J22B72/006,A14518,Bachelor of Dental Surgery,2023/2024,SEM1,3,21,44.0,7,2,5,0,5,0,5.0,16.0,2.1,60,18.0,116.5,1.94
J22B72/006,A14518,Bachelor of Dental Surgery,2023/2024,SEM2,4,17,30.0,6,1,5,1,3,1,3.0,14.0,1.76,77,21.0,146.5,1.9
J22B72/006,A14518,Bachelor of Dental Surgery,2024/2025,SEM1,5,21,57.0,7,6,1,0,1,0,18.0,3.0,2.71,98,39.0,203.5,2.08
J22B72/006,A14518,Bachelor of Dental Surgery,2024/2025,SEM2,6,18,41.5,6,2,4,1,3,0,7.0,11.0,2.31,116,46.0,245.0,2.11
J22B72/006,A14518,Bachelor of Dental Surgery,2025/2026,SEM1,7,22,43.5,7,2,5,1,4,0,7.0,15.0,1.98,138,53.0,288.5,2.09
J22B72/006,A14518,Bachelor of Dental Surgery,2025/2026,SEM2,8,19,36.5,6,3,3,0,3,0,10.0,9.0,1.92,157,63.0,325.0,2.07
J22B72/009,A14551,Bachelor of Dental Surgery,2022/2023,SEM1,1,21,55.5,7,4,3,0,3,0,13.0,8.0,2.64,21,13.0,55.5,2.64
J22B72/009,A14551,Bachelor of Dental Surgery,2022/2023,SEM2,2,18,48.5,6,4,2,2,0,0,13.0,5.0,2.69,39,26.0,104.0,2.67
J22B72/009,A14551,Bachelor of Dental Surgery,2023/2024,SEM1,3,21,64.0,7,5,2,0,1,1,15.0,6.0,3.05,60,41.0,168.0,2.8
J22B72/009,A14551,Bachelor of Dental Surgery,2023/2024,SEM2,4,17,52.0,6,5,1,1,0,0,13.0,4.0,3.06,77,54.0,220.0,2.86
J22B72/009,A14551,Bachelor of Dental Surgery,2024/2025,SEM1,5,21,60.0,7,6,1,1,0,0,18.0,3.0,2.86,98,72.0,280.0,2.86
J22B72/009,A14551,Bachelor of Dental Surgery,2024/2025,SEM2,6,18,51.0,6,5,1,0,0,1,15.0,3.0,2.83,116,87.0,331.0,2.85
J22B72/009,A14551,Bachelor of Dental Surgery,2025/2026,SEM1,7,22,70.0,7,7,0,0,0,0,22.0,0.0,3.18,138,109.0,401.0,2.91
J22B72/009,A14551,Bachelor of Dental Surgery,2025/2026,SEM2,8,19,65.5,6,5,1,0,1,0,15.0,4.0,3.45,157,124.0,466.5,2.97
J22B72/013,A14598,Bachelor of Dental Surgery,2022/2023,SEM1,1,21,89.0,7,7,0,0,0,0,21.0,0.0,4.24,21,21.0,89.0,4.24
J22B72/013,A14598,Bachelor of Dental Surgery,2022/2023,SEM2,2,18,80.5,6,6,0,0,0,0,18.0,0.0,4.47,39,39.0,169.5,4.35
J22B72/013,A14598,Bachelor of Dental Surgery,2023/2024,SEM1,3,21,96.5,7,7,0,0,0,0,21.0,0.0,4.6,60,60.0,266.0,4.43
J22B72/013,A14598,Bachelor of Dental Surgery,2023/2024,SEM2,4,17,59.0,6,5,1,1,0,0,14.0,3.0,3.47,77,74.0,325.0,4.22
J22B72/013,A14598,Bachelor of Dental Surgery,2024/2025,SEM1,5,21,77.0,7,5,2,0,2,0,15.0,6.0,3.67,98,89.0,402.0,4.1
J22B72/013,A14598,Bachelor of Dental Surgery,2024/2025,SEM2,6,18,73.5,6,5,1,0,1,0,15.0,3.0,4.08,116,104.0,475.5,4.1
J22B72/013,A14598,Bachelor of Dental Surgery,2025/2026,SEM1,7,22,82.0,7,6,1,0,0,1,19.0,3.0,3.73,138,123.0,557.5,4.04
J22B72/013,A14598,Bachelor of Dental Surgery,2025/2026,SEM2,8,19,78.0,6,5,1,0,0,1,15.0,4.0,4.11,157,138.0,635.5,4.05
J22B72/015,A14612,Bachelor of Dental Surgery,2022/2023,SEM1,1,21,43.0,7,2,5,2,3,0,7.0,14.0,2.05,21,7.0,43.0,2.05
J22B72/015,A14612,Bachelor of Dental Surgery,2022/2023,SEM2,2,18,65.0,6,5,1,1,0,0,16.0,2.0,3.61,39,23.0,108.0,2.77
J22B72/015,A14612,Bachelor of Dental Surgery,2023/2024,SEM1,3,21,67.0,7,6,1,1,0,0,18.0,3.0,3.19,60,41.0,175.0,2.92
J22B72/015,A14612,Bachelor of Dental Surgery,2023/2024,SEM2,4,17,34.0,6,3,3,0,3,0,9.0,8.0,2.0,77,50.0,209.0,2.71
J22B72/015,A14612,Bachelor of Dental Surgery,2024/2025,SEM1,5,21,65.5,7,6,1,1,0,0,18.0,3.0,3.12,98,68.0,274.5,2.8
J22B72/015,A14612,Bachelor of Dental Surgery,2024/2025,SEM2,6,18,42.0,6,3,3,0,3,0,10.0,8.0,2.33,116,78.0,316.5,2.73
J22B72/015,A14612,Bachelor of Dental Surgery,2025/2026,SEM1,7,22,68.0,7,7,0,0,0,0,22.0,0.0,3.09,138,100.0,384.5,2.79
J22B72/015,A14612,Bachelor of Dental Surgery,2025/2026,SEM2,8,19,55.5,6,6,0,0,0,0,19.0,0.0,2.92,157,119.0,440.0,2.8
J22B73/004,A17889,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM1,1,18,68.5,6,6,0,0,0,0,18.0,0.0,3.81,18,18.0,68.5,3.81
J22B73/004,A17889,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM2,2,22,81.0,7,6,1,0,0,1,19.0,3.0,3.68,40,37.0,149.5,3.74
J22B73/004,A17889,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM3,3,19,68.5,6,5,1,0,1,0,15.0,4.0,3.61,59,52.0,218.0,3.69
J22B73/004,A17889,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM1,4,20,71.0,7,6,1,0,1,0,18.0,2.0,3.55,79,70.0,289.0,3.66
J22B73/004,A17889,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM2,5,18,66.5,6,5,1,0,1,0,15.0,3.0,3.69,97,85.0,355.5,3.66
J22B73/004,A17889,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM3,6,21,78.0,7,6,1,0,0,1,18.0,3.0,3.71,118,103.0,433.5,3.67
J22B73/004,A17889,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM1,7,18,65.5,6,5,1,1,0,0,16.0,2.0,3.64,136,119.0,499.0,3.67
J22B73/004,A17889,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM2,8,21,82.0,7,6,1,1,0,0,17.0,4.0,3.9,157,136.0,581.0,3.7
J22B73/004,A17889,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,9,17,66.5,6,5,1,0,0,1,15.0,2.0,3.91,174,151.0,647.5,3.72
J22B73/004,A17889,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,10,21,86.0,7,6,1,0,1,0,18.0,3.0,4.1,195,169.0,733.5,3.76
