SPONSOR_PAYMENT_ID,REG_NO,ACC_NO,PROGRAM,SPONSOR_NAME,SCHOLARSHIP_TYPE,ACADEMIC_YEAR,SEMESTER,SEMESTER_INDEX,AMOUNT_SPONSORED_UGX,DISBURSEMENT_DATE,SPONSOR_REFERENCE,STATUS
SP0017862,S23B73/007,A17959,Bachelor of Medicine and Bachelor of Surgery (MBChB),Church Education Fund,TUITION_WAIVER,2024/2025,SEM1,2,4352151,2024-01-25,TU93DN7BL1,APPROVED
SP0017863,S23B73/007,A17959,Bachelor of Medicine and Bachelor of Surgery (MBChB),Church Education Fund,TUITION_WAIVER,2024/2025,SEM2,3,1260338,2024-05-16,4JE1CBO2IU,APPROVED
SP0017864,S23B73/007,A17959,Bachelor of Medicine and Bachelor of Surgery (MBChB),Church Education Fund,TUITION_WAIVER,2024/2025,SEM3,4,2356876,2024-09-26,06RA6E5TA2,APPROVED
SP0017865,S23B73/007,A17959,Bachelor of Medicine and Bachelor of Surgery (MBChB),Church Education Fund,TUITION_WAIVER,2025/2026,SEM1,5,3385497,2025-01-19,SIH8H8NE9O,APPROVED
SP0017866,S23B73/007,A17959,Bachelor of Medicine and Bachelor of Surgery (MBChB),Church Education Fund,TUITION_WAIVER,2025/2026,SEM2,6,2066026,2025-06-24,67DF0KTGF1,APPROVED
SP0017867,S23B73/007,A17959,Bachelor of Medicine and Bachelor of Surgery (MBChB),Church Education Fund,TUITION_WAIVER,2025/2026,SEM3,7,4295067,2025-10-19,9XXD6OMG7N,APPROVED
SP0017868,S23B73/007,A17959,Bachelor of Medicine and Bachelor of Surgery (MBChB),Church Education Fund,TUITION_WAIVER,2026/2027,SEM1,8,2248695,2026-01-22,TM9XGXULO7,APPROVED
SP0017869,S23B73/010,A17983,Bachelor of Medicine and Bachelor of Surgery (MBChB),International Education Grant,FULL_SCHOLARSHIP,2023/2024,SEM3,1,1422185,2023-10-21,0N5GMMTNCS,APPROVED
SP0017870,S23B73/010,A17983,Bachelor of Medicine and Bachelor of Surgery (MBChB),International Education Grant,FULL_SCHOLARSHIP,2024/2025,SEM1,2,2738402,2024-02-16,I882GA4CZO,APPROVED
SP0017871,S23B73/010,A17983,Bachelor of Medicine and Bachelor of Surgery (MBChB),International Education Grant,FULL_SCHOLARSHIP,2024/2025,SEM2,3,4806321,2024-05-20,4KSEXP8SB7,APPROVED
SP0017872,S23B73/010,A17983,Bachelor of Medicine and Bachelor of Surgery (MBChB),International Education Grant,FULL_SCHOLARSHIP,2024/2025,SEM3,4,3999654,2024-10-25,VF2HCT5HLV,PENDING
SP0017873,S23B73/010,A17983,Bachelor of Medicine and Bachelor of Surgery (MBChB),International Education Grant,FULL_SCHOLARSHIP,2025/2026,SEM1,5,3927052,2025-02-05,4X1U5ISYDA,PENDING
SP0017874,S23B73/010,A17983,Bachelor of Medicine and Bachelor of Surgery (MBChB),International Education Grant,FULL_SCHOLARSHIP,2025/2026,SEM2,6,4443658,2025-05-21,O2QUPOWNBV,PENDING
SP0017875,S23B73/010,A17983,Bachelor of Medicine and Bachelor of Surgery (MBChB),International Education Grant,FULL_SCHOLARSHIP,2025/2026,SEM3,7,4125541,2025-09-10,6RZJ7QWBSZ,PENDING
SP0017876,S23B73/010,A17983,Bachelor of Medicine and Bachelor of Surgery (MBChB),International Education Grant,FULL_SCHOLARSHIP,2026/2027,SEM1,8,3804743,2026-01-28,QQ3Z5J1W92,APPROVED
SP0017877,S23B73/012,A18001,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,NEED_BASED_AID,2023/2024,SEM3,1,4603088,2023-09-17,E1AJDEN6Q9,APPROVED
SP0017878,S23B73/012,A18001,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,NEED_BASED_AID,2024/2025,SEM1,2,2676161,2024-01-29,G921OPHBPF,PENDING
SP0017879,S23B73/012,A18001,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,NEED_BASED_AID,2024/2025,SEM2,3,3154741,2024-06-10,M7BC4DJQAQ,APPROVED
SP0017880,S23B73/012,A18001,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,NEED_BASED_AID,2024/2025,SEM3,4,1290907,2024-10-11,NZUU4PMKHH,APPROVED
SP0017881,S23B73/012,A18001,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,NEED_BASED_AID,2025/2026,SEM1,5,4052930,2025-02-20,206Q69M52V,PENDING
SP0017882,S23B73/012,A18001,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,NEED_BASED_AID,2025/2026,SEM2,6,2417160,2025-05-19,W91MLL8X8Y,APPROVED
SP0017883,S23B73/012,A18001,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,NEED_BASED_AID,2025/2026,SEM3,7,4604906,2025-09-13,1EH393L2GI,APPROVED
SP0017884,S23B73/012,A18001,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,NEED_BASED_AID,2026/2027,SEM1,8,2175572,2026-01-18,08UY4NDCC8,APPROVED
SP0017885,S23B73/015,A18115,Bachelor of Medicine and Bachelor of Surgery (MBChB),Government Sponsorship,MERIT_BASED_AID,2023/2024,SEM3,1,1884284,2023-10-12,J82WEOCPPU,APPROVED
SP0017886,S23B73/015,A18115,Bachelor of Medicine and Bachelor of Surgery (MBChB),Government Sponsorship,MERIT_BASED_AID,2024/2025,SEM1,2,2086318,2024-02-01,EV1M3VF8IT,APPROVED
SP0017887,S23B73/015,A18115,Bachelor of Medicine and Bachelor of Surgery (MBChB),Government Sponsorship,MERIT_BASED_AID,2024/2025,SEM2,3,1146081,2024-05-17,3J8JJF58K2,APPROVED
SP0017888,S23B73/015,A18115,Bachelor of Medicine and Bachelor of Surgery (MBChB),Government Sponsorship,MERIT_BASED_AID,2024/2025,SEM3,4,2772429,2024-10-21,GKZUXHX7EI,APPROVED
SP0017889,S23B73/015,A18115,Bachelor of Medicine and Bachelor of Surgery (MBChB),Government Sponsorship,MERIT_BASED_AID,2025/2026,SEM1,5,2402511,2025-01-27,LRLM1JDX9X,APPROVED
SP0017890,S23B73/015,A18115,Bachelor of Medicine and Bachelor of Surgery (MBChB),Government Sponsorship,MERIT_BASED_AID,2025/2026,SEM2,6,1632649,2025-05-19,JFBI98LLJK,APPROVED
SP0017891,S23B73/015,A18115,Bachelor of Medicine and Bachelor of Surgery (MBChB),Government Sponsorship,MERIT_BASED_AID,2025/2026,SEM3,7,1766576,2025-10-19,5LMHW3HKEF,PENDING
SP0017892,S23B73/015,A18115,Bachelor of Medicine and Bachelor of Surgery (MBChB),Government Sponsorship,MERIT_BASED_AID,2026/2027,SEM1,8,1956655,2026-01-31,7XMSASKNG5,PENDING
SP0017893,S23B73/017,A18133,Bachelor of Medicine and Bachelor of Surgery (MBChB),International Education Grant,NEED_BASED_AID,2023/2024,SEM3,1,3328298,2023-09-28,X8AXXDUYHX,APPROVED
SP0017894,S23B73/017,A18133,Bachelor of Medicine and Bachelor of Surgery (MBChB),International Education Grant,NEED_BASED_AID,2024/2025,SEM1,2,1152410,2024-01-29,A8NQJ10VH4,APPROVED
SP0017895,S23B73/017,A18133,Bachelor of Medicine and Bachelor of Surgery (MBChB),International Education Grant,NEED_BASED_AID,2024/2025,SEM2,3,2120422,2024-05-13,DYE4W8N90N,APPROVED
SP0017896,S23B73/017,A18133,Bachelor of Medicine and Bachelor of Surgery (MBChB),International Education Grant,NEED_BASED_AID,2024/2025,SEM3,4,2685139,2024-10-22,YHFEN0G6YO,APPROVED
SP0017897,S23B73/017,A18133,Bachelor of Medicine and Bachelor of Surgery (MBChB),International Education Grant,NEED_BASED_AID,2025/2026,SEM1,5,3299380,2025-01-25,2X7SA070H3,APPROVED
SP0017898,S23B73/017,A18133,Bachelor of Medicine and Bachelor of Surgery (MBChB),International Education Grant,NEED_BASED_AID,2025/2026,SEM2,6,1287969,2025-06-03,NDNGLBN9OZ,PENDING
SP0017899,S23B73/017,A18133,Bachelor of Medicine and Bachelor of Surgery (MBChB),International Education Grant,NEED_BASED_AID,2025/2026,SEM3,7,1323839,2025-10-21,9NJQTYKN8C,APPROVED
SP0017900,S23B73/017,A18133,Bachelor of Medicine and Bachelor of Surgery (MBChB),International Education Grant,NEED_BASED_AID,2026/2027,SEM1,8,2481307,2026-01-31,6M0LUNAX9K,APPROVED
SP0017901,S23B73/019,A18143,Bachelor of Medicine and Bachelor of Surgery (MBChB),Government Sponsorship,PARTIAL_SCHOLARSHIP,2023/2024,SEM3,1,2328135,2023-09-20,B42XO8LHRL,APPROVED
SP0017902,S23B73/019,A18143,Bachelor of Medicine and Bachelor of Surgery (MBChB),Government Sponsorship,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,2,3961441,2024-02-22,EJW70FTJFA,APPROVED
SP0017903,S23B73/019,A18143,Bachelor of Medicine and Bachelor of Surgery (MBChB),Government Sponsorship,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,3,1469104,2024-06-17,9I1X1T5C14,PENDING
SP0017904,S23B73/019,A18143,Bachelor of Medicine and Bachelor of Surgery (MBChB),Government Sponsorship,PARTIAL_SCHOLARSHIP,2024/2025,SEM3,4,2865171,2024-10-17,QK0VCACZZN,APPROVED
SP0017905,S23B73/019,A18143,Bachelor of Medicine and Bachelor of Surgery (MBChB),Government Sponsorship,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,5,3076450,2025-02-04,OKQAR1NR41,APPROVED
SP0017906,S23B73/019,A18143,Bachelor of Medicine and Bachelor of Surgery (MBChB),Government Sponsorship,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,6,1391447,2025-06-16,S4CAUSCWRP,APPROVED
SP0017907,S23B73/019,A18143,Bachelor of Medicine and Bachelor of Surgery (MBChB),Government Sponsorship,PARTIAL_SCHOLARSHIP,2025/2026,SEM3,7,2612168,2025-10-02,B0E8FE3OME,APPROVED
SP0017908,S23B73/019,A18143,Bachelor of Medicine and Bachelor of Surgery (MBChB),Government Sponsorship,PARTIAL_SCHOLARSHIP,2026/2027,SEM1,8,3790317,2026-01-31,ZJSZ301BF9,APPROVED
SP0017909,S23B73/023,A18157,Bachelor of Medicine and Bachelor of Surgery (MBChB),Private Sponsor,PARTIAL_SCHOLARSHIP,2023/2024,SEM3,1,1653434,2023-10-25,5976IT4AX7,APPROVED
SP0017910,S23B73/023,A18157,Bachelor of Medicine and Bachelor of Surgery (MBChB),Private Sponsor,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,2,2595699,2024-02-22,LJYGTPDZLH,APPROVED
SP0017911,S23B73/023,A18157,Bachelor of Medicine and Bachelor of Surgery (MBChB),Private Sponsor,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,3,2177258,2024-06-18,EHFR2HQPV1,APPROVED
SP0017912,S23B73/023,A18157,Bachelor of Medicine and Bachelor of Surgery (MBChB),Private Sponsor,PARTIAL_SCHOLARSHIP,2024/2025,SEM3,4,3666093,2024-09-16,M5TONW9RED,APPROVED
SP0017913,S23B73/023,A18157,Bachelor of Medicine and Bachelor of Surgery (MBChB),Private Sponsor,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,5,1655686,2025-03-01,RQCOWGKOCW,APPROVED
SP0017914,S23B73/023,A18157,Bachelor of Medicine and Bachelor of Surgery (MBChB),Private Sponsor,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,6,2886980,2025-06-05,Y4YNG0V7V5,APPROVED
SP0017915,S23B73/023,A18157,Bachelor of Medicine and Bachelor of Surgery (MBChB),Private Sponsor,PARTIAL_SCHOLARSHIP,2025/2026,SEM3,7,4779065,2025-09-22,SKMLMY72FL,APPROVED
SP0017916,S23B73/023,A18157,Bachelor of Medicine and Bachelor of Surgery (MBChB),Private Sponsor,PARTIAL_SCHOLARSHIP,2026/2027,SEM1,8,2431679,2026-01-10,81P6YELMOX,APPROVED
SP0017917,S23B73/026,A18213,Bachelor of Medicine and Bachelor of Surgery (MBChB),Corporate Scholarship,FULL_SCHOLARSHIP,2023/2024,SEM3,1,4449964,2023-10-02,682T7MEUNS,PENDING
SP0017918,S23B73/026,A18213,Bachelor of Medicine and Bachelor of Surgery (MBChB),Corporate Scholarship,FULL_SCHOLARSHIP,2024/2025,SEM1,2,4494558,2024-02-04,VAX22S9CPO,APPROVED
SP0017919,S23B73/026,A18213,Bachelor of Medicine and Bachelor of Surgery (MBChB),Corporate Scholarship,FULL_SCHOLARSHIP,2024/2025,SEM2,3,3510540,2024-06-07,9JV8SXH20Y,PENDING
SP0017920,S23B73/026,A18213,Bachelor of Medicine and Bachelor of Surgery (MBChB),Corporate Scholarship,FULL_SCHOLARSHIP,2024/2025,SEM3,4,2082579,2024-10-06,0PPLDLKXH1,APPROVED
SP0017921,S23B73/026,A18213,Bachelor of Medicine and Bachelor of Surgery (MBChB),Corporate Scholarship,FULL_SCHOLARSHIP,2025/2026,SEM1,5,4943784,2025-02-27,49HHWR57Y0,PENDING
SP0017922,S23B73/026,A18213,Bachelor of Medicine and Bachelor of Surgery (MBChB),Corporate Scholarship,FULL_SCHOLARSHIP,2025/2026,SEM2,6,3790900,2025-05-25,LKQ7PRGPQG,PENDING
SP0017923,S23B73/026,A18213,Bachelor of Medicine and Bachelor of Surgery (MBChB),Corporate Scholarship,FULL_SCHOLARSHIP,2025/2026,SEM3,7,1736776,2025-09-28,054QBXULSQ,APPROVED
SP0017924,S23B73/026,A18213,Bachelor of Medicine and Bachelor of Surgery (MBChB),Corporate Scholarship,FULL_SCHOLARSHIP,2026/2027,SEM1,8,3088159,2026-01-31,2U2C0W7YFS,APPROVED
SP0017925,S23B73/028,A18221,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,FULL_SCHOLARSHIP,2023/2024,SEM3,1,1474978,2023-09-14,NFWUIZSDTL,PENDING
SP0017926,S23B73/028,A18221,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,FULL_SCHOLARSHIP,2024/2025,SEM1,2,3850339,2024-01-29,L8FYIASUCP,PENDING
SP0017927,S23B73/028,A18221,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,FULL_SCHOLARSHIP,2024/2025,SEM2,3,3723802,2024-06-22,K1EWYYL9NU,APPROVED
SP0017928,S23B73/028,A18221,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,FULL_SCHOLARSHIP,2024/2025,SEM3,4,1466689,2024-10-01,D7T7YG94PI,APPROVED
SP0017929,S23B73/028,A18221,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,FULL_SCHOLARSHIP,2025/2026,SEM1,5,1822701,2025-02-01,A4WK4H62IV,APPROVED
SP0017930,S23B73/028,A18221,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,FULL_SCHOLARSHIP,2025/2026,SEM2,6,3967960,2025-06-05,YC1OT2NN94,APPROVED
SP0017931,S23B73/028,A18221,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,FULL_SCHOLARSHIP,2025/2026,SEM3,7,3566445,2025-09-22,MUCZO8OEGZ,APPROVED
SP0017932,S23B73/028,A18221,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,FULL_SCHOLARSHIP,2026/2027,SEM1,8,1862267,2026-01-31,LFF38M9986,APPROVED
SP0017933,S23B73/030,A18233,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,PARTIAL_SCHOLARSHIP,2023/2024,SEM3,1,3355412,2023-09-14,LI55C0MD5V,APPROVED
SP0017934,S23B73/030,A18233,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,2,3554278,2024-01-29,ST3E8W2AD7,APPROVED
SP0017935,S23B73/030,A18233,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,3,2949530,2024-06-18,LTMEHC9L1X,APPROVED
SP0017936,S23B73/030,A18233,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,PARTIAL_SCHOLARSHIP,2024/2025,SEM3,4,1056280,2024-10-09,8BBGO1MP0X,APPROVED
SP0017937,S23B73/030,A18233,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,5,2285221,2025-02-21,7K3HCLL2LL,PENDING
SP0017938,S23B73/030,A18233,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,6,1763866,2025-05-20,YKZGLKX9NC,PENDING
SP0017939,S23B73/030,A18233,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,PARTIAL_SCHOLARSHIP,2025/2026,SEM3,7,4128758,2025-10-28,7RZVZJIAI5,APPROVED
SP0017940,S23B73/030,A18233,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,PARTIAL_SCHOLARSHIP,2026/2027,SEM1,8,2130867,2026-01-31,NOZGU2DSYC,PENDING
SP0017941,S23B73/032,A18259,Bachelor of Medicine and Bachelor of Surgery (MBChB),NGO Education Fund,FULL_SCHOLARSHIP,2023/2024,SEM3,1,3173237,2023-10-19,X5BH6Q5GKD,APPROVED
SP0017942,S23B73/032,A18259,Bachelor of Medicine and Bachelor of Surgery (MBChB),NGO Education Fund,FULL_SCHOLARSHIP,2024/2025,SEM1,2,4672921,2024-01-22,5PHUHXMUJK,APPROVED
SP0017943,S23B73/032,A18259,Bachelor of Medicine and Bachelor of Surgery (MBChB),NGO Education Fund,FULL_SCHOLARSHIP,2024/2025,SEM2,3,2699021,2024-05-22,SFNFUG94BB,APPROVED
SP0017944,S23B73/032,A18259,Bachelor of Medicine and Bachelor of Surgery (MBChB),NGO Education Fund,FULL_SCHOLARSHIP,2024/2025,SEM3,4,3490072,2024-10-19,3LQB8CSEX4,APPROVED
SP0017945,S23B73/032,A18259,Bachelor of Medicine and Bachelor of Surgery (MBChB),NGO Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM1,5,1781848,2025-02-27,5AEEZHFI4D,APPROVED
SP0017946,S23B73/032,A18259,Bachelor of Medicine and Bachelor of Surgery (MBChB),NGO Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM2,6,3330923,2025-06-15,6WMW3AZT5A,APPROVED
SP0017947,S23B73/032,A18259,Bachelor of Medicine and Bachelor of Surgery (MBChB),NGO Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM3,7,2066014,2025-09-15,M2SNFB1ZGN,PENDING
SP0017948,S23B73/032,A18259,Bachelor of Medicine and Bachelor of Surgery (MBChB),NGO Education Fund,FULL_SCHOLARSHIP,2026/2027,SEM1,8,4759776,2026-01-18,HH5067FY30,APPROVED
SP0017949,S23B73/035,A18326,Bachelor of Medicine and Bachelor of Surgery (MBChB),International Education Grant,NEED_BASED_AID,2023/2024,SEM3,1,2807549,2023-10-16,2QAI7NR0BD,PENDING
SP0017950,S23B73/035,A18326,Bachelor of Medicine and Bachelor of Surgery (MBChB),International Education Grant,NEED_BASED_AID,2024/2025,SEM1,2,2477773,2024-02-05,1Y2BVKB6T8,PENDING
SP0017951,S23B73/035,A18326,Bachelor of Medicine and Bachelor of Surgery (MBChB),International Education Grant,NEED_BASED_AID,2024/2025,SEM2,3,3420147,2024-05-29,ZES5FAUX73,APPROVED
SP0017952,S23B73/035,A18326,Bachelor of Medicine and Bachelor of Surgery (MBChB),International Education Grant,NEED_BASED_AID,2024/2025,SEM3,4,3894456,2024-09-27,SDKJY3WS6P,APPROVED
SP0017953,S23B73/035,A18326,Bachelor of Medicine and Bachelor of Surgery (MBChB),International Education Grant,NEED_BASED_AID,2025/2026,SEM1,5,1417071,2025-01-25,VF2WI8UNVJ,PENDING
SP0017954,S23B73/035,A18326,Bachelor of Medicine and Bachelor of Surgery (MBChB),International Education Grant,NEED_BASED_AID,2025/2026,SEM2,6,4232710,2025-06-17,HSG9QJAE2P,APPROVED
SP0017955,S23B73/035,A18326,Bachelor of Medicine and Bachelor of Surgery (MBChB),International Education Grant,NEED_BASED_AID,2025/2026,SEM3,7,4720245,2025-09-20,625QZPOJQ5,PENDING
SP0017956,S23B73/035,A18326,Bachelor of Medicine and Bachelor of Surgery (MBChB),International Education Grant,NEED_BASED_AID,2026/2027,SEM1,8,1917601,2026-01-27,C3JZQKYFMB,APPROVED
SP0017957,S23B73/037,A18336,Bachelor of Medicine and Bachelor of Surgery (MBChB),NGO Education Fund,FULL_SCHOLARSHIP,2023/2024,SEM3,1,4846581,2023-10-02,U349HH4A8L,PENDING
SP0017958,S23B73/037,A18336,Bachelor of Medicine and Bachelor of Surgery (MBChB),NGO Education Fund,FULL_SCHOLARSHIP,2024/2025,SEM1,2,1294093,2024-02-23,335LE18FXM,APPROVED
SP0017959,S23B73/037,A18336,Bachelor of Medicine and Bachelor of Surgery (MBChB),NGO Education Fund,FULL_SCHOLARSHIP,2024/2025,SEM2,3,3907405,2024-06-22,EWKI2U54Z8,APPROVED
SP0017960,S23B73/037,A18336,Bachelor of Medicine and Bachelor of Surgery (MBChB),NGO Education Fund,FULL_SCHOLARSHIP,2024/2025,SEM3,4,4833268,2024-09-10,R1OEV9KK83,PENDING
SP0017961,S23B73/037,A18336,Bachelor of Medicine and Bachelor of Surgery (MBChB),NGO Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM1,5,3014881,2025-01-31,AET4SLBFAC,APPROVED
SP0017962,S23B73/037,A18336,Bachelor of Medicine and Bachelor of Surgery (MBChB),NGO Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM2,6,3717315,2025-06-22,DB12COSH89,APPROVED
SP0017963,S23B73/037,A18336,Bachelor of Medicine and Bachelor of Surgery (MBChB),NGO Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM3,7,4619169,2025-09-10,GTVIVDD33G,APPROVED
SP0017964,S23B73/037,A18336,Bachelor of Medicine and Bachelor of Surgery (MBChB),NGO Education Fund,FULL_SCHOLARSHIP,2026/2027,SEM1,8,1998309,2026-01-31,5M4OAQXD9G,APPROVED
SP0017965,S23B73/039,A18364,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,FULL_SCHOLARSHIP,2023/2024,SEM3,1,4481920,2023-10-26,8OUCJQ3GIK,PENDING
SP0017966,S23B73/039,A18364,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,FULL_SCHOLARSHIP,2024/2025,SEM1,2,1414020,2024-02-12,YA4UPFHEPB,APPROVED
SP0017967,S23B73/039,A18364,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,FULL_SCHOLARSHIP,2024/2025,SEM2,3,4210823,2024-06-09,M17ST4QDHO,APPROVED
SP0017968,S23B73/039,A18364,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,FULL_SCHOLARSHIP,2024/2025,SEM3,4,3686596,2024-09-16,1KCHHOSH59,APPROVED
SP0017969,S23B73/039,A18364,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,FULL_SCHOLARSHIP,2025/2026,SEM1,5,1724418,2025-02-24,5WM06622P6,PENDING
SP0017970,S23B73/039,A18364,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,FULL_SCHOLARSHIP,2025/2026,SEM2,6,3926691,2025-05-19,P1RM6793GP,APPROVED
SP0017971,S23B73/039,A18364,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,FULL_SCHOLARSHIP,2025/2026,SEM3,7,3551129,2025-09-22,VNNDQZPP4U,APPROVED
SP0017972,S23B73/039,A18364,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,FULL_SCHOLARSHIP,2026/2027,SEM1,8,3602910,2026-01-31,E7UA7G9XIW,APPROVED
SP0017973,S23B73/041,A18389,Bachelor of Medicine and Bachelor of Surgery (MBChB),Corporate Scholarship,FULL_SCHOLARSHIP,2023/2024,SEM3,1,2458647,2023-10-11,F2QWYLJ2KK,PENDING
SP0017974,S23B73/041,A18389,Bachelor of Medicine and Bachelor of Surgery (MBChB),Corporate Scholarship,FULL_SCHOLARSHIP,2024/2025,SEM1,2,2657934,2024-02-14,DSL8FE1V26,APPROVED
SP0017975,S23B73/041,A18389,Bachelor of Medicine and Bachelor of Surgery (MBChB),Corporate Scholarship,FULL_SCHOLARSHIP,2024/2025,SEM2,3,2595907,2024-06-24,E1WD6NBXTJ,APPROVED
SP0017976,S23B73/041,A18389,Bachelor of Medicine and Bachelor of Surgery (MBChB),Corporate Scholarship,FULL_SCHOLARSHIP,2024/2025,SEM3,4,2966074,2024-10-26,OTY6504OGD,APPROVED
SP0017977,S23B73/041,A18389,Bachelor of Medicine and Bachelor of Surgery (MBChB),Corporate Scholarship,FULL_SCHOLARSHIP,2025/2026,SEM1,5,4057503,2025-02-11,8E5V6PH416,APPROVED
SP0017978,S23B73/041,A18389,Bachelor of Medicine and Bachelor of Surgery (MBChB),Corporate Scholarship,FULL_SCHOLARSHIP,2025/2026,SEM2,6,2178809,2025-06-12,XL7OGGT2NR,PENDING
SP0017979,S23B73/041,A18389,Bachelor of Medicine and Bachelor of Surgery (MBChB),Corporate Scholarship,FULL_SCHOLARSHIP,2025/2026,SEM3,7,3999227,2025-10-26,G5QEIHRZ7G,APPROVED
SP0017980,S23B73/041,A18389,Bachelor of Medicine and Bachelor of Surgery (MBChB),Corporate Scholarship,FULL_SCHOLARSHIP,2026/2027,SEM1,8,1346942,2026-01-31,CRAJC20YJQ,PENDING
SP0017981,S23B73/043,A18427,Bachelor of Medicine and Bachelor of Surgery (MBChB),Private Sponsor,TUITION_WAIVER,2023/2024,SEM3,1,1303509,2023-10-24,87QNH4EELK,APPROVED
SP0017982,S23B73/043,A18427,Bachelor of Medicine and Bachelor of Surgery (MBChB),Private Sponsor,TUITION_WAIVER,2024/2025,SEM1,2,3814057,2024-01-14,F0A5Y7487Y,APPROVED
SP0017983,S23B73/043,A18427,Bachelor of Medicine and Bachelor of Surgery (MBChB),Private Sponsor,TUITION_WAIVER,2024/2025,SEM2,3,1745745,2024-06-25,85DBXUG0N8,APPROVED
SP0017984,S23B73/043,A18427,Bachelor of Medicine and Bachelor of Surgery (MBChB),Private Sponsor,TUITION_WAIVER,2024/2025,SEM3,4,3766381,2024-10-03,7F9S09WRZW,APPROVED
SP0017985,S23B73/043,A18427,Bachelor of Medicine and Bachelor of Surgery (MBChB),Private Sponsor,TUITION_WAIVER,2025/2026,SEM1,5,1097671,2025-01-12,WT4NS33D6I,APPROVED
SP0017986,S23B73/043,A18427,Bachelor of Medicine and Bachelor of Surgery (MBChB),Private Sponsor,TUITION_WAIVER,2025/2026,SEM2,6,2251989,2025-05-20,YHGL1T0QKF,PENDING
SP0017987,S23B73/043,A18427,Bachelor of Medicine and Bachelor of Surgery (MBChB),Private Sponsor,TUITION_WAIVER,2025/2026,SEM3,7,1739027,2025-10-16,9BCYY57RLC,PENDING
SP0017988,S23B73/043,A18427,Bachelor of Medicine and Bachelor of Surgery (MBChB),Private Sponsor,TUITION_WAIVER,2026/2027,SEM1,8,1886778,2026-01-20,KPMUOX59HE,APPROVED
SP0017989,S23B73/045,A18439,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,NEED_BASED_AID,2023/2024,SEM3,1,1690146,2023-10-18,B1YF9QEXFT,APPROVED
SP0017990,S23B73/045,A18439,Bachelor of Medicine and Bachelor of Surgery (MBChB),Alumni Foundation,NEED_BASED_AID,2024/2025,SEM1,2,5346475,2024-01-24,3PMET5S2H2,APPROVED
