REG_NO,ACC_NO,PROGRAM,ACADEMIC_YEAR,SEMESTER,SEMESTER_INDEX,CREDITS_ATTEMPTED,QUALITY_POINTS,COURSES_COUNT,PASSED_COURSES,FAILED_COURSES,FCW_COUNT,FEX_COUNT,MEX_COUNT,CREDITS_PASSED,CREDITS_FAILED,SEMESTER_GPA,CUM_CREDITS_ATTEMPTED,CUM_CREDITS_PASSED,CUM_QUALITY_POINTS,CGPA
S22B73/055,A18328,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM1,2,22,61.5,7,4,3,0,1,2,12.0,10.0,2.8,40,23.0,107.0,2.68
S22B73/055,A18328,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM2,3,19,62.0,6,5,1,0,1,0,16.0,3.0,3.26,59,39.0,169.0,2.86
S22B73/055,A18328,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM3,4,20,51.0,7,5,2,0,1,1,14.0,6.0,2.55,79,53.0,220.0,2.78
S22B73/055,A18328,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM1,5,18,44.0,6,4,2,0,2,0,12.0,6.0,2.44,97,65.0,264.0,2.72
S22B73/055,A18328,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM2,6,21,49.5,7,4,3,0,3,0,12.0,9.0,2.36,118,77.0,313.5,2.66
S22B73/055,A18328,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,7,18,72.5,6,6,0,0,0,0,18.0,0.0,4.03,136,95.0,386.0,2.84
S22B73/055,A18328,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,8,21,62.5,7,6,1,0,1,0,18.0,3.0,2.98,157,113.0,448.5,2.86
S22B73/055,A18328,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,9,17,47.5,6,3,3,0,3,0,9.0,8.0,2.79,174,122.0,496.0,2.85
S22B73/055,A18328,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,10,21,49.0,7,6,1,0,1,0,19.0,2.0,2.33,195,141.0,545.0,2.79
S22B73/057,A18377,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM3,1,18,52.0,6,6,0,0,0,0,18.0,0.0,2.89,18,18.0,52.0,2.89
S22B73/057,A18377,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM1,2,22,67.5,7,6,1,0,1,0,19.0,3.0,3.07,40,37.0,119.5,2.99
S22B73/057,A18377,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM2,3,19,49.0,6,4,2,1,1,0,12.0,7.0,2.58,59,49.0,168.5,2.86
S22B73/057,A18377,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM3,4,20,72.0,7,6,1,0,1,0,17.0,3.0,3.6,79,66.0,240.5,3.04
S22B73/057,A18377,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM1,5,18,67.5,6,5,1,0,1,0,15.0,3.0,3.75,97,81.0,308.0,3.18
S22B73/057,A18377,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM2,6,21,62.0,7,6,1,1,0,0,19.0,2.0,2.95,118,100.0,370.0,3.14
S22B73/057,A18377,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,7,18,54.5,6,5,1,0,0,1,15.0,3.0,3.03,136,115.0,424.5,3.12
S22B73/057,A18377,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,8,21,69.0,7,6,1,0,1,0,17.0,4.0,3.29,157,132.0,493.5,3.14
S22B73/057,A18377,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,9,17,48.5,6,4,2,1,1,0,12.0,5.0,2.85,174,144.0,542.0,3.11
S22B73/057,A18377,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,10,21,66.5,7,7,0,0,0,0,21.0,0.0,3.17,195,165.0,608.5,3.12
S22B73/060,A18390,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM3,1,18,42.0,6,4,2,0,1,1,12.0,6.0,2.33,18,12.0,42.0,2.33
S22B73/060,A18390,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM1,2,22,72.5,7,7,0,0,0,0,22.0,0.0,3.3,40,34.0,114.5,2.86
S22B73/060,A18390,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM2,3,19,66.5,6,6,0,0,0,0,19.0,0.0,3.5,59,53.0,181.0,3.07
S22B73/060,A18390,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM3,4,20,70.0,7,6,1,0,1,0,17.0,3.0,3.5,79,70.0,251.0,3.18
S22B73/060,A18390,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM1,5,18,53.0,6,5,1,0,1,0,14.0,4.0,2.94,97,84.0,304.0,3.13
S22B73/060,A18390,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM2,6,21,65.0,7,6,1,1,0,0,18.0,3.0,3.1,118,102.0,369.0,3.13
S22B73/060,A18390,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,7,18,59.0,6,6,0,0,0,0,18.0,0.0,3.28,136,120.0,428.0,3.15
S22B73/060,A18390,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,8,21,68.0,7,6,1,1,0,0,17.0,4.0,3.24,157,137.0,496.0,3.16
S22B73/060,A18390,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,9,17,46.5,6,6,0,0,0,0,17.0,0.0,2.74,174,154.0,542.5,3.12
S22B73/060,A18390,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,10,21,59.0,7,6,1,0,1,0,17.0,4.0,2.81,195,171.0,601.5,3.08
S22B73/062,A18403,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM3,1,18,45.0,6,2,4,1,3,0,6.0,12.0,2.5,18,6.0,45.0,2.5
S22B73/062,A18403,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM1,2,22,74.0,7,6,1,0,0,1,19.0,3.0,3.36,40,25.0,119.0,2.98
S22B73/062,A18403,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM2,3,19,55.0,6,3,3,1,2,0,10.0,9.0,2.89,59,35.0,174.0,2.95
S22B73/062,A18403,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM3,4,20,56.5,7,5,2,1,1,0,14.0,6.0,2.82,79,49.0,230.5,2.92
S22B73/062,A18403,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM1,5,18,46.5,6,4,2,0,2,0,11.0,7.0,2.58,97,60.0,277.0,2.86
S22B73/062,A18403,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM2,6,21,71.5,7,6,1,0,0,1,18.0,3.0,3.4,118,78.0,348.5,2.95
S22B73/062,A18403,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,7,18,58.5,6,5,1,0,1,0,15.0,3.0,3.25,136,93.0,407.0,2.99
S22B73/062,A18403,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,8,21,80.0,7,6,1,0,1,0,17.0,4.0,3.81,157,110.0,487.0,3.1
S22B73/062,A18403,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,9,17,45.0,6,4,2,1,1,0,12.0,5.0,2.65,174,122.0,532.0,3.06
S22B73/062,A18403,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,10,21,47.5,7,5,2,1,1,0,15.0,6.0,2.26,195,137.0,579.5,2.97
S22B73/067,A18495,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM3,1,18,66.5,6,6,0,0,0,0,18.0,0.0,3.69,18,18.0,66.5,3.69
S22B73/067,A18495,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM1,2,22,84.5,7,6,1,0,1,0,19.0,3.0,3.84,40,37.0,151.0,3.78
S22B73/067,A18495,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM2,3,19,83.0,6,6,0,0,0,0,19.0,0.0,4.37,59,56.0,234.0,3.97
S22B73/067,A18495,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM3,4,20,89.0,7,7,0,0,0,0,20.0,0.0,4.45,79,76.0,323.0,4.09
S22B73/067,A18495,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM1,5,18,76.5,6,6,0,0,0,0,18.0,0.0,4.25,97,94.0,399.5,4.12
S22B73/067,A18495,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM2,6,21,69.0,7,6,1,1,0,0,19.0,2.0,3.29,118,113.0,468.5,3.97
S22B73/067,A18495,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,7,18,69.0,6,5,1,1,0,0,15.0,3.0,3.83,136,128.0,537.5,3.95
S22B73/067,A18495,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,8,21,63.0,7,5,2,1,0,1,15.0,6.0,3.0,157,143.0,600.5,3.82
S22B73/067,A18495,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,9,17,60.0,6,5,1,1,0,0,14.0,3.0,3.53,174,157.0,660.5,3.8
S22B73/067,A18495,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,10,21,85.5,7,7,0,0,0,0,21.0,0.0,4.07,195,178.0,746.0,3.83
S22B91/002,A15817,Bachelor of Laws (LLB),2022/2023,SEM1,1,18,84.0,6,6,0,0,0,0,18.0,0.0,4.67,18,18.0,84.0,4.67
S22B91/002,A15817,Bachelor of Laws (LLB),2023/2024,SEM1,2,22,71.0,7,6,1,0,0,1,19.0,3.0,3.23,40,37.0,155.0,3.88
S22B91/002,A15817,Bachelor of Laws (LLB),2023/2024,SEM1,3,19,67.0,6,6,0,0,0,0,19.0,0.0,3.53,59,56.0,222.0,3.76
S22B91/002,A15817,Bachelor of Laws (LLB),2024/2025,SEM1,4,20,92.0,7,7,0,0,0,0,20.0,0.0,4.6,79,76.0,314.0,3.97
S22B91/002,A15817,Bachelor of Laws (LLB),2024/2025,SEM1,5,18,81.0,6,6,0,0,0,0,18.0,0.0,4.5,97,94.0,395.0,4.07
S22B91/002,A15817,Bachelor of Laws (LLB),2025/2026,SEM1,6,21,74.0,7,7,0,0,0,0,21.0,0.0,3.52,118,115.0,469.0,3.97
S22B91/002,A15817,Bachelor of Laws (LLB),2025/2026,SEM1,7,18,69.0,6,6,0,0,0,0,18.0,0.0,3.83,136,133.0,538.0,3.96
S22B91/004,A15835,Bachelor of Laws (LLB),2022/2023,SEM1,1,18,60.5,6,5,1,0,1,0,15.0,3.0,3.36,18,15.0,60.5,3.36
S22B91/004,A15835,Bachelor of Laws (LLB),2023/2024,SEM1,2,22,61.0,7,4,3,1,1,1,11.0,11.0,2.77,40,26.0,121.5,3.04
S22B91/004,A15835,Bachelor of Laws (LLB),2023/2024,SEM1,3,19,54.5,6,4,2,1,1,0,12.0,7.0,2.87,59,38.0,176.0,2.98
S22B91/004,A15835,Bachelor of Laws (LLB),2024/2025,SEM1,4,20,61.5,7,5,2,2,0,0,15.0,5.0,3.08,79,53.0,237.5,3.01
S22B91/004,A15835,Bachelor of Laws (LLB),2024/2025,SEM1,5,18,57.0,6,4,2,1,1,0,13.0,5.0,3.17,97,66.0,294.5,3.04
S22B91/004,A15835,Bachelor of Laws (LLB),2025/2026,SEM1,6,21,58.5,7,4,3,0,2,1,12.0,9.0,2.79,118,78.0,353.0,2.99
S22B91/004,A15835,Bachelor of Laws (LLB),2025/2026,SEM1,7,18,57.5,6,5,1,0,0,1,15.0,3.0,3.19,136,93.0,410.5,3.02
S22B91/006,A15860,Bachelor of Laws (LLB),2022/2023,SEM1,1,18,68.5,6,5,1,1,0,0,15.0,3.0,3.81,18,15.0,68.5,3.81
S22B91/006,A15860,Bachelor of Laws (LLB),2023/2024,SEM1,2,22,100.5,7,7,0,0,0,0,22.0,0.0,4.57,40,37.0,169.0,4.22
S22B91/006,A15860,Bachelor of Laws (LLB),2023/2024,SEM1,3,19,75.0,6,5,1,0,0,1,16.0,3.0,3.95,59,53.0,244.0,4.14
S22B91/006,A15860,Bachelor of Laws (LLB),2024/2025,SEM1,4,20,58.0,7,4,3,2,1,0,11.0,9.0,2.9,79,64.0,302.0,3.82
S22B91/006,A15860,Bachelor of Laws (LLB),2024/2025,SEM1,5,18,67.5,6,5,1,1,0,0,15.0,3.0,3.75,97,79.0,369.5,3.81
S22B91/006,A15860,Bachelor of Laws (LLB),2025/2026,SEM1,6,21,79.5,7,7,0,0,0,0,21.0,0.0,3.79,118,100.0,449.0,3.81
S22B91/006,A15860,Bachelor of Laws (LLB),2025/2026,SEM1,7,18,76.0,6,6,0,0,0,0,18.0,0.0,4.22,136,118.0,525.0,3.86
S22B91/008,A15879,Bachelor of Laws (LLB),2022/2023,SEM1,1,18,53.0,6,5,1,0,1,0,15.0,3.0,2.94,18,15.0,53.0,2.94
S22B91/008,A15879,Bachelor of Laws (LLB),2023/2024,SEM1,2,22,57.5,7,5,2,0,2,0,16.0,6.0,2.61,40,31.0,110.5,2.76
S22B91/008,A15879,Bachelor of Laws (LLB),2023/2024,SEM1,3,19,53.5,6,4,2,1,1,0,13.0,6.0,2.82,59,44.0,164.0,2.78
S22B91/008,A15879,Bachelor of Laws (LLB),2024/2025,SEM1,4,20,56.0,7,7,0,0,0,0,20.0,0.0,2.8,79,64.0,220.0,2.78
S22B91/008,A15879,Bachelor of Laws (LLB),2024/2025,SEM1,5,18,49.5,6,4,2,0,1,1,12.0,6.0,2.75,97,76.0,269.5,2.78
S22B91/008,A15879,Bachelor of Laws (LLB),2025/2026,SEM1,6,21,66.5,7,6,1,0,1,0,18.0,3.0,3.17,118,94.0,336.0,2.85
S22B91/008,A15879,Bachelor of Laws (LLB),2025/2026,SEM1,7,18,56.0,6,5,1,0,1,0,15.0,3.0,3.11,136,109.0,392.0,2.88
S22B91/011,A15954,Bachelor of Laws (LLB),2022/2023,SEM1,1,18,53.0,6,4,2,1,1,0,11.0,7.0,2.94,18,11.0,53.0,2.94
S22B91/011,A15954,Bachelor of Laws (LLB),2023/2024,SEM1,2,22,73.0,7,5,2,0,2,0,17.0,5.0,3.32,40,28.0,126.0,3.15
S22B91/011,A15954,Bachelor of Laws (LLB),2023/2024,SEM1,3,19,62.0,6,5,1,0,1,0,16.0,3.0,3.26,59,44.0,188.0,3.19
S22B91/011,A15954,Bachelor of Laws (LLB),2024/2025,SEM1,4,20,58.5,7,6,1,0,1,0,16.0,4.0,2.92,79,60.0,246.5,3.12
S22B91/011,A15954,Bachelor of Laws (LLB),2024/2025,SEM1,5,18,68.0,6,5,1,0,1,0,16.0,2.0,3.78,97,76.0,314.5,3.24
S22B91/011,A15954,Bachelor of Laws (LLB),2025/2026,SEM1,6,21,72.0,7,7,0,0,0,0,21.0,0.0,3.43,118,97.0,386.5,3.28
S22B91/011,A15954,Bachelor of Laws (LLB),2025/2026,SEM1,7,18,74.5,6,6,0,0,0,0,18.0,0.0,4.14,136,115.0,461.0,3.39
S22B91/013,A15963,Bachelor of Laws (LLB),2022/2023,SEM1,1,18,63.0,6,5,1,0,1,0,15.0,3.0,3.5,18,15.0,63.0,3.5
S22B91/013,A15963,Bachelor of Laws (LLB),2023/2024,SEM1,2,22,95.0,7,7,0,0,0,0,22.0,0.0,4.32,40,37.0,158.0,3.95
S22B91/013,A15963,Bachelor of Laws (LLB),2023/2024,SEM1,3,19,68.0,6,5,1,0,0,1,17.0,2.0,3.58,59,54.0,226.0,3.83
S22B91/013,A15963,Bachelor of Laws (LLB),2024/2025,SEM1,4,20,73.5,7,5,2,1,1,0,15.0,5.0,3.68,79,69.0,299.5,3.79
S22B91/013,A15963,Bachelor of Laws (LLB),2024/2025,SEM1,5,18,54.0,6,6,0,0,0,0,18.0,0.0,3.0,97,87.0,353.5,3.64
S22B91/013,A15963,Bachelor of Laws (LLB),2025/2026,SEM1,6,21,60.5,7,4,3,0,2,1,11.0,10.0,2.88,118,98.0,414.0,3.51
S22B91/013,A15963,Bachelor of Laws (LLB),2025/2026,SEM1,7,18,79.0,6,6,0,0,0,0,18.0,0.0,4.39,136,116.0,493.0,3.62
S22B91/015,A15977,Bachelor of Laws (LLB),2022/2023,SEM1,1,18,62.0,6,5,1,0,1,0,15.0,3.0,3.44,18,15.0,62.0,3.44
S22B91/015,A15977,Bachelor of Laws (LLB),2023/2024,SEM1,2,22,78.0,7,7,0,0,0,0,22.0,0.0,3.55,40,37.0,140.0,3.5
S22B91/015,A15977,Bachelor of Laws (LLB),2023/2024,SEM1,3,19,74.0,6,5,1,0,1,0,16.0,3.0,3.89,59,53.0,214.0,3.63
S22B91/015,A15977,Bachelor of Laws (LLB),2024/2025,SEM1,4,20,76.0,7,7,0,0,0,0,20.0,0.0,3.8,79,73.0,290.0,3.67
S22B91/015,A15977,Bachelor of Laws (LLB),2024/2025,SEM1,5,18,62.5,6,5,1,0,0,1,15.0,3.0,3.47,97,88.0,352.5,3.63
S22B91/015,A15977,Bachelor of Laws (LLB),2025/2026,SEM1,6,21,81.5,7,6,1,0,1,0,18.0,3.0,3.88,118,106.0,434.0,3.68
S22B91/015,A15977,Bachelor of Laws (LLB),2025/2026,SEM1,7,18,54.0,6,4,2,1,0,1,13.0,5.0,3.0,136,119.0,488.0,3.59
S22B91/017,A15992,Bachelor of Laws (LLB),2022/2023,SEM1,1,18,65.0,6,6,0,0,0,0,18.0,0.0,3.61,18,18.0,65.0,3.61
S22B91/017,A15992,Bachelor of Laws (LLB),2023/2024,SEM1,2,22,84.5,7,7,0,0,0,0,22.0,0.0,3.84,40,40.0,149.5,3.74
S22B91/017,A15992,Bachelor of Laws (LLB),2023/2024,SEM1,3,19,71.0,6,6,0,0,0,0,19.0,0.0,3.74,59,59.0,220.5,3.74
S22B91/017,A15992,Bachelor of Laws (LLB),2024/2025,SEM1,4,20,63.0,7,5,2,1,1,0,15.0,5.0,3.15,79,74.0,283.5,3.59
S22B91/017,A15992,Bachelor of Laws (LLB),2024/2025,SEM1,5,18,64.5,6,5,1,1,0,0,16.0,2.0,3.58,97,90.0,348.0,3.59
S22B91/017,A15992,Bachelor of Laws (LLB),2025/2026,SEM1,6,21,71.0,7,6,1,0,1,0,18.0,3.0,3.38,118,108.0,419.0,3.55
S22B91/017,A15992,Bachelor of Laws (LLB),2025/2026,SEM1,7,18,63.5,6,5,1,0,0,1,15.0,3.0,3.53,136,123.0,482.5,3.55
S22B91/020,A16084,Bachelor of Laws (LLB),2022/2023,SEM1,1,18,69.0,6,6,0,0,0,0,18.0,0.0,3.83,18,18.0,69.0,3.83
S22B91/020,A16084,Bachelor of Laws (LLB),2023/2024,SEM1,2,22,73.5,7,5,2,1,0,1,17.0,5.0,3.34,40,35.0,142.5,3.56
S22B91/020,A16084,Bachelor of Laws (LLB),2023/2024,SEM1,3,19,65.0,6,5,1,1,0,0,16.0,3.0,3.42,59,51.0,207.5,3.52
S22B91/020,A16084,Bachelor of Laws (LLB),2024/2025,SEM1,4,20,88.0,7,7,0,0,0,0,20.0,0.0,4.4,79,71.0,295.5,3.74
S22B91/020,A16084,Bachelor of Laws (LLB),2024/2025,SEM1,5,18,78.0,6,6,0,0,0,0,18.0,0.0,4.33,97,89.0,373.5,3.85
S22B91/020,A16084,Bachelor of Laws (LLB),2025/2026,SEM1,6,21,71.5,7,6,1,0,0,1,18.0,3.0,3.4,118,107.0,445.0,3.77
S22B91/020,A16084,Bachelor of Laws (LLB),2025/2026,SEM1,7,18,56.5,6,5,1,0,1,0,15.0,3.0,3.14,136,122.0,501.5,3.69
S22B91/022,A16134,Bachelor of Laws (LLB),2022/2023,SEM1,1,18,53.0,6,5,1,0,1,0,14.0,4.0,2.94,18,14.0,53.0,2.94
S22B91/022,A16134,Bachelor of Laws (LLB),2023/2024,SEM1,2,22,66.5,7,6,1,0,1,0,19.0,3.0,3.02,40,33.0,119.5,2.99
S22B91/022,A16134,Bachelor of Laws (LLB),2023/2024,SEM1,3,19,51.0,6,6,0,0,0,0,19.0,0.0,2.68,59,52.0,170.5,2.89
S22B91/022,A16134,Bachelor of Laws (LLB),2024/2025,SEM1,4,20,57.0,7,7,0,0,0,0,20.0,0.0,2.85,79,72.0,227.5,2.88
S22B91/022,A16134,Bachelor of Laws (LLB),2024/2025,SEM1,5,18,44.0,6,4,2,0,1,1,13.0,5.0,2.44,97,85.0,271.5,2.8
S22B91/022,A16134,Bachelor of Laws (LLB),2025/2026,SEM1,6,21,75.0,7,7,0,0,0,0,21.0,0.0,3.57,118,106.0,346.5,2.94
S22B91/022,A16134,Bachelor of Laws (LLB),2025/2026,SEM1,7,18,58.5,6,5,1,0,1,0,15.0,3.0,3.25,136,121.0,405.0,2.98
S22B91/024,A16145,Bachelor of Laws (LLB),2022/2023,SEM1,1,18,33.5,6,2,4,1,3,0,5.0,13.0,1.86,18,5.0,33.5,1.86
S22B91/024,A16145,Bachelor of Laws (LLB),2023/2024,SEM1,2,22,54.0,7,4,3,0,3,0,13.0,9.0,2.45,40,18.0,87.5,2.19
S22B91/024,A16145,Bachelor of Laws (LLB),2023/2024,SEM1,3,19,43.0,6,4,2,0,2,0,12.0,7.0,2.26,59,30.0,130.5,2.21
S22B91/024,A16145,Bachelor of Laws (LLB),2024/2025,SEM1,4,20,43.5,7,5,2,1,1,0,15.0,5.0,2.17,79,45.0,174.0,2.2
S22B91/024,A16145,Bachelor of Laws (LLB),2024/2025,SEM1,5,18,51.0,6,5,1,0,1,0,16.0,2.0,2.83,97,61.0,225.0,2.32
S22B91/024,A16145,Bachelor of Laws (LLB),2025/2026,SEM1,6,21,41.5,7,3,4,0,4,0,8.0,13.0,1.98,118,69.0,266.5,2.26
S22B91/024,A16145,Bachelor of Laws (LLB),2025/2026,SEM1,7,18,36.0,6,2,4,0,4,0,6.0,12.0,2.0,136,75.0,302.5,2.22
S22B91/026,A16158,Bachelor of Laws (LLB),2022/2023,SEM1,1,18,53.5,6,5,1,0,1,0,14.0,4.0,2.97,18,14.0,53.5,2.97
S22B91/026,A16158,Bachelor of Laws (LLB),2023/2024,SEM1,2,22,73.5,7,7,0,0,0,0,22.0,0.0,3.34,40,36.0,127.0,3.18
S22B91/026,A16158,Bachelor of Laws (LLB),2023/2024,SEM1,3,19,72.5,6,5,1,0,1,0,15.0,4.0,3.82,59,51.0,199.5,3.38
S22B91/026,A16158,Bachelor of Laws (LLB),2024/2025,SEM1,4,20,58.0,7,6,1,1,0,0,17.0,3.0,2.9,79,68.0,257.5,3.26
S22B91/026,A16158,Bachelor of Laws (LLB),2024/2025,SEM1,5,18,61.5,6,5,1,0,1,0,15.0,3.0,3.42,97,83.0,319.0,3.29
S22B91/026,A16158,Bachelor of Laws (LLB),2025/2026,SEM1,6,21,61.0,7,6,1,0,0,1,18.0,3.0,2.9,118,101.0,380.0,3.22
S22B91/026,A16158,Bachelor of Laws (LLB),2025/2026,SEM1,7,18,61.0,6,5,1,0,0,1,15.0,3.0,3.39,136,116.0,441.0,3.24
S22B91/028,A16190,Bachelor of Laws (LLB),2022/2023,SEM1,1,18,43.5,6,4,2,1,1,0,13.0,5.0,2.42,18,13.0,43.5,2.42
S22B91/028,A16190,Bachelor of Laws (LLB),2023/2024,SEM1,2,22,62.5,7,6,1,0,1,0,18.0,4.0,2.84,40,31.0,106.0,2.65
S22B91/028,A16190,Bachelor of Laws (LLB),2023/2024,SEM1,3,19,47.0,6,5,1,1,0,0,17.0,2.0,2.47,59,48.0,153.0,2.59
S22B91/028,A16190,Bachelor of Laws (LLB),2024/2025,SEM1,4,20,39.0,7,4,3,0,3,0,10.0,10.0,1.95,79,58.0,192.0,2.43
S22B91/028,A16190,Bachelor of Laws (LLB),2024/2025,SEM1,5,18,48.5,6,5,1,0,1,0,14.0,4.0,2.69,97,72.0,240.5,2.48
S22B91/028,A16190,Bachelor of Laws (LLB),2025/2026,SEM1,6,21,51.5,7,5,2,0,1,1,15.0,6.0,2.45,118,87.0,292.0,2.47
S22B91/028,A16190,Bachelor of Laws (LLB),2025/2026,SEM1,7,18,53.0,6,5,1,1,0,0,16.0,2.0,2.94,136,103.0,345.0,2.54
S22B91/030,A16259,Bachelor of Laws (LLB),2022/2023,SEM1,1,18,73.5,6,6,0,0,0,0,18.0,0.0,4.08,18,18.0,73.5,4.08
S22B91/030,A16259,Bachelor of Laws (LLB),2023/2024,SEM1,2,22,90.0,7,7,0,0,0,0,22.0,0.0,4.09,40,40.0,163.5,4.09
S22B91/030,A16259,Bachelor of Laws (LLB),2023/2024,SEM1,3,19,78.0,6,6,0,0,0,0,19.0,0.0,4.11,59,59.0,241.5,4.09
S22B91/030,A16259,Bachelor of Laws (LLB),2024/2025,SEM1,4,20,80.0,7,6,1,1,0,0,17.0,3.0,4.0,79,76.0,321.5,4.07
S22B91/030,A16259,Bachelor of Laws (LLB),2024/2025,SEM1,5,18,72.0,6,5,1,0,0,1,15.0,3.0,4.0,97,91.0,393.5,4.06
S22B91/030,A16259,Bachelor of Laws (LLB),2025/2026,SEM1,6,21,86.5,7,6,1,0,0,1,18.0,3.0,4.12,118,109.0,480.0,4.07
S22B91/030,A16259,Bachelor of Laws (LLB),2025/2026,SEM1,7,18,73.5,6,6,0,0,0,0,18.0,0.0,4.08,136,127.0,553.5,4.07
S22B91/034,A16313,Bachelor of Laws (LLB),2022/2023,SEM1,1,18,49.0,6,5,1,0,1,0,14.0,4.0,2.72,18,14.0,49.0,2.72
S22B91/034,A16313,Bachelor of Laws (LLB),2023/2024,SEM1,2,22,42.5,7,3,4,2,1,1,8.0,14.0,1.93,40,22.0,91.5,2.29
S22B91/034,A16313,Bachelor of Laws (LLB),2023/2024,SEM1,3,19,55.0,6,5,1,0,0,1,15.0,4.0,2.89,59,37.0,146.5,2.48
S22B91/034,A16313,Bachelor of Laws (LLB),2024/2025,SEM1,4,20,56.5,7,6,1,0,1,0,17.0,3.0,2.82,79,54.0,203.0,2.57
S22B91/034,A16313,Bachelor of Laws (LLB),2024/2025,SEM1,5,18,48.5,6,5,1,0,0,1,14.0,4.0,2.69,97,68.0,251.5,2.59
S22B91/034,A16313,Bachelor of Laws (LLB),2025/2026,SEM1,6,21,55.5,7,5,2,0,1,1,15.0,6.0,2.64,118,83.0,307.0,2.6
S22B91/034,A16313,Bachelor of Laws (LLB),2025/2026,SEM1,7,18,41.5,6,4,2,0,2,0,11.0,7.0,2.31,136,94.0,348.5,2.56
S22B91/039,A16383,Bachelor of Laws (LLB),2022/2023,SEM1,1,18,36.0,6,4,2,0,2,0,12.0,6.0,2.0,18,12.0,36.0,2.0
S22B91/039,A16383,Bachelor of Laws (LLB),2023/2024,SEM1,2,22,53.0,7,4,3,0,2,1,14.0,8.0,2.41,40,26.0,89.0,2.22
S22B91/039,A16383,Bachelor of Laws (LLB),2023/2024,SEM1,3,19,39.0,6,4,2,0,2,0,12.0,7.0,2.05,59,38.0,128.0,2.17
S22B91/039,A16383,Bachelor of Laws (LLB),2024/2025,SEM1,4,20,40.0,7,5,2,1,1,0,14.0,6.0,2.0,79,52.0,168.0,2.13
S22B91/039,A16383,Bachelor of Laws (LLB),2024/2025,SEM1,5,18,43.0,6,4,2,1,1,0,13.0,5.0,2.39,97,65.0,211.0,2.18
S22B91/039,A16383,Bachelor of Laws (LLB),2025/2026,SEM1,6,21,37.5,7,2,5,1,4,0,6.0,15.0,1.79,118,71.0,248.5,2.11
