SPONSOR_PAYMENT_ID,REG_NO,ACC_NO,PROGRAM,SPONSOR_NAME,SCHOLARSHIP_TYPE,ACADEMIC_YEAR,SEMESTER,SEMESTER_INDEX,AMOUNT_SPONSORED_UGX,DISBURSEMENT_DATE,SPONSOR_REFERENCE,STATUS
SP0019054,KM25B68/003,A18920,Bachelor of Public Administration and Management,Government Sponsorship,FULL_SCHOLARSHIP,2025/2026,SEM2,2,2590957,2025-09-13,6X8KAQERT7,APPROVED
SP0019055,KM25B68/013,A19051,Bachelor of Public Administration and Management,Church Education Fund,MERIT_BASED_AID,2025/2026,SEM1,1,2244378,2025-06-02,3HWE3QE0HU,APPROVED
SP0019056,KM25B68/013,A19051,Bachelor of Public Administration and Management,Church Education Fund,MERIT_BASED_AID,2025/2026,SEM2,2,818778,2025-09-11,TVO3LGTQMY,PENDING
SP0019057,KS23B68/011,A19000,Bachelor of Public Administration and Management,Church Education Fund,MERIT_BASED_AID,2023/2024,SEM1,1,1595166,2023-09-22,Z8GM8AUD3J,APPROVED
SP0019058,KS23B68/011,A19000,Bachelor of Public Administration and Management,Church Education Fund,MERIT_BASED_AID,2024/2025,SEM2,2,2039455,2024-02-05,CWVWOX0AMH,APPROVED
SP0019059,KS23B68/011,A19000,Bachelor of Public Administration and Management,Church Education Fund,MERIT_BASED_AID,2024/2025,SEM1,3,1289207,2024-09-11,T1HMWSB9AT,PENDING
SP0019060,KS23B68/011,A19000,Bachelor of Public Administration and Management,Church Education Fund,MERIT_BASED_AID,2025/2026,SEM2,4,3514467,2025-02-14,9C2NYN3702,APPROVED
SP0019061,KS23B68/011,A19000,Bachelor of Public Administration and Management,Church Education Fund,MERIT_BASED_AID,2025/2026,SEM1,5,2598630,2025-09-23,0BPSWM83AP,APPROVED
SP0019062,KS23B68/011,A19000,Bachelor of Public Administration and Management,Church Education Fund,MERIT_BASED_AID,2026/2027,SEM2,6,2239613,2026-01-21,R91ATPJ2FR,APPROVED
SP0019063,KS24B68/020,A19004,Bachelor of Public Administration and Management,NGO Education Fund,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,1,2245484,2024-10-11,PVA0ALSSPO,APPROVED
SP0019064,KS24B68/020,A19004,Bachelor of Public Administration and Management,NGO Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,2,2283411,2025-01-15,ZBZ6HAUAEP,APPROVED
SP0019065,KS24B68/020,A19004,Bachelor of Public Administration and Management,NGO Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,3,2430678,2025-09-10,TF0D5EXFVE,APPROVED
SP0019066,KS24B68/020,A19004,Bachelor of Public Administration and Management,NGO Education Fund,PARTIAL_SCHOLARSHIP,2026/2027,SEM2,4,2021665,2026-01-31,D09CYQMVME,PENDING
SP0019067,KS24B68/022,A19020,Bachelor of Public Administration and Management,Government Sponsorship,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,1,2542255,2024-10-06,21MHTBNAJK,APPROVED
SP0019068,KS24B68/022,A19020,Bachelor of Public Administration and Management,Government Sponsorship,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,2,1488213,2025-02-12,I81ZX7ZDCD,PENDING
SP0019069,KS24B68/022,A19020,Bachelor of Public Administration and Management,Government Sponsorship,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,3,805283,2025-10-09,K4QCSU3QUS,APPROVED
SP0019070,KS24B68/022,A19020,Bachelor of Public Administration and Management,Government Sponsorship,PARTIAL_SCHOLARSHIP,2026/2027,SEM2,4,1618546,2026-01-24,9PJCSPL2H7,APPROVED
SP0019071,KS25B68/006,A18933,Bachelor of Public Administration and Management,International Education Grant,FULL_SCHOLARSHIP,2025/2026,SEM1,1,2166562,2025-10-25,LX97IFJ66T,APPROVED
SP0019072,KS25B68/006,A18933,Bachelor of Public Administration and Management,International Education Grant,FULL_SCHOLARSHIP,2026/2027,SEM2,2,2310491,2026-01-19,9LAOBLS7GQ,APPROVED
SP0019073,KS25B68/012,A19006,Bachelor of Public Administration and Management,Church Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,1,3697452,2025-10-10,Z685FIL3Z2,APPROVED
SP0019074,KS25B68/012,A19006,Bachelor of Public Administration and Management,Church Education Fund,PARTIAL_SCHOLARSHIP,2026/2027,SEM2,2,1269307,2026-01-31,DJI38UU532,APPROVED
SP0019075,KS25B68/022,A19079,Bachelor of Public Administration and Management,Church Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,1,1902255,2025-09-26,HBLR9O9WMS,APPROVED
SP0019076,KS25B68/022,A19079,Bachelor of Public Administration and Management,Church Education Fund,PARTIAL_SCHOLARSHIP,2026/2027,SEM2,2,1896796,2026-01-25,BP5QTPS9WU,APPROVED
SP0019077,M23B68/003,A18905,Bachelor of Public Administration and Management,International Education Grant,PARTIAL_SCHOLARSHIP,2023/2024,SEM1,1,1973793,2023-05-27,KTGPLMHXRT,APPROVED
SP0019078,M23B68/003,A18905,Bachelor of Public Administration and Management,International Education Grant,PARTIAL_SCHOLARSHIP,2023/2024,SEM2,2,1511572,2023-09-11,GEFQWO8PXJ,APPROVED
SP0019079,M23B68/003,A18905,Bachelor of Public Administration and Management,International Education Grant,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,3,1307123,2024-06-09,3CXWR7LSZ1,APPROVED
SP0019080,M23B68/003,A18905,Bachelor of Public Administration and Management,International Education Grant,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,4,3710828,2024-09-12,1TX9UOHUFB,APPROVED
SP0019081,M23B68/003,A18905,Bachelor of Public Administration and Management,International Education Grant,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,5,3601236,2025-05-27,HH4S2J4DFG,APPROVED
SP0019082,M23B68/003,A18905,Bachelor of Public Administration and Management,International Education Grant,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,6,2386490,2025-10-03,NNAY9FX6QM,APPROVED
SP0019083,M23B68/005,A18918,Bachelor of Public Administration and Management,Alumni Foundation,TUITION_WAIVER,2023/2024,SEM1,1,2917915,2023-06-09,ARQA7453YH,APPROVED
SP0019084,M23B68/005,A18918,Bachelor of Public Administration and Management,Alumni Foundation,TUITION_WAIVER,2023/2024,SEM2,2,1741902,2023-09-12,JMM2DMSXU8,PENDING
SP0019085,M23B68/005,A18918,Bachelor of Public Administration and Management,Alumni Foundation,TUITION_WAIVER,2024/2025,SEM1,3,954730,2024-06-07,S4HARDK6KQ,PENDING
SP0019086,M23B68/005,A18918,Bachelor of Public Administration and Management,Alumni Foundation,TUITION_WAIVER,2024/2025,SEM2,4,1066916,2024-10-14,8WTLMDOZNR,PENDING
SP0019087,M23B68/005,A18918,Bachelor of Public Administration and Management,Alumni Foundation,TUITION_WAIVER,2025/2026,SEM1,5,2739749,2025-06-25,4PQOIAKOFP,PENDING
SP0019088,M23B68/007,A18937,Bachelor of Public Administration and Management,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2023/2024,SEM1,1,2014426,2023-05-18,I86XWWDOPB,APPROVED
SP0019089,M23B68/007,A18937,Bachelor of Public Administration and Management,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2023/2024,SEM2,2,1200357,2023-10-15,H7WUKAR5F6,APPROVED
SP0019090,M23B68/007,A18937,Bachelor of Public Administration and Management,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,3,3607939,2024-05-21,707A51HQMM,APPROVED
SP0019091,M23B68/007,A18937,Bachelor of Public Administration and Management,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,4,3023018,2024-09-27,25F3Y3CMZ5,APPROVED
SP0019092,M23B68/007,A18937,Bachelor of Public Administration and Management,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,5,2863270,2025-05-29,3D5V3TO3S4,APPROVED
SP0019093,M23B68/007,A18937,Bachelor of Public Administration and Management,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,6,2098588,2025-09-16,CR5FYWEQ9Z,PENDING
SP0019094,M23B68/010,A18978,Bachelor of Public Administration and Management,NGO Education Fund,FULL_SCHOLARSHIP,2023/2024,SEM1,1,3198262,2023-06-24,8ZZBPZEOZY,PENDING
SP0019095,M23B68/010,A18978,Bachelor of Public Administration and Management,NGO Education Fund,FULL_SCHOLARSHIP,2023/2024,SEM2,2,1675669,2023-10-13,UNTE1PM7T1,PENDING
SP0019096,M23B68/010,A18978,Bachelor of Public Administration and Management,NGO Education Fund,FULL_SCHOLARSHIP,2024/2025,SEM1,3,3338148,2024-05-22,024G3SXLDM,APPROVED
SP0019097,M23B68/010,A18978,Bachelor of Public Administration and Management,NGO Education Fund,FULL_SCHOLARSHIP,2024/2025,SEM2,4,1488026,2024-09-14,TFDWMYAA1Z,PENDING
SP0019098,M23B68/010,A18978,Bachelor of Public Administration and Management,NGO Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM1,5,2130313,2025-06-04,QYK5Y9IA61,APPROVED
SP0019099,M23B68/010,A18978,Bachelor of Public Administration and Management,NGO Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM2,6,1526405,2025-09-19,PBF3QPR2U8,APPROVED
SP0019100,M23B68/012,A18991,Bachelor of Public Administration and Management,Government Sponsorship,NEED_BASED_AID,2023/2024,SEM1,1,2091927,2023-05-11,W11C3KS0XR,APPROVED
SP0019101,M23B68/012,A18991,Bachelor of Public Administration and Management,Government Sponsorship,NEED_BASED_AID,2023/2024,SEM2,2,2940108,2023-10-08,JOXPUJ6K82,APPROVED
SP0019102,M23B68/012,A18991,Bachelor of Public Administration and Management,Government Sponsorship,NEED_BASED_AID,2024/2025,SEM1,3,3744478,2024-05-11,A1CUQ0RGBH,APPROVED
SP0019103,M23B68/012,A18991,Bachelor of Public Administration and Management,Government Sponsorship,NEED_BASED_AID,2024/2025,SEM2,4,1934476,2024-09-24,KRIHZLC9EJ,APPROVED
SP0019104,M23B68/012,A18991,Bachelor of Public Administration and Management,Government Sponsorship,NEED_BASED_AID,2025/2026,SEM1,5,1402767,2025-06-19,MTZJ32PSSJ,APPROVED
SP0019105,M23B68/012,A18991,Bachelor of Public Administration and Management,Government Sponsorship,NEED_BASED_AID,2025/2026,SEM2,6,2978763,2025-09-22,N227EF43CY,APPROVED
SP0019106,M23B68/015,A19017,Bachelor of Public Administration and Management,Church Education Fund,TUITION_WAIVER,2023/2024,SEM1,1,1832299,2023-05-21,2ZHO4MEKGL,APPROVED
SP0019107,M23B68/015,A19017,Bachelor of Public Administration and Management,Church Education Fund,TUITION_WAIVER,2023/2024,SEM2,2,3355876,2023-09-12,6WKSINVT2C,APPROVED
SP0019108,M23B68/015,A19017,Bachelor of Public Administration and Management,Church Education Fund,TUITION_WAIVER,2024/2025,SEM1,3,2199609,2024-06-29,H94MWYQPAG,APPROVED
SP0019109,M23B68/015,A19017,Bachelor of Public Administration and Management,Church Education Fund,TUITION_WAIVER,2024/2025,SEM2,4,2046187,2024-10-07,I22GKYFE31,APPROVED
SP0019110,M23B68/015,A19017,Bachelor of Public Administration and Management,Church Education Fund,TUITION_WAIVER,2025/2026,SEM1,5,1760954,2025-05-28,293HKRTUGB,APPROVED
SP0019111,M23B68/015,A19017,Bachelor of Public Administration and Management,Church Education Fund,TUITION_WAIVER,2025/2026,SEM2,6,2550071,2025-09-12,SARK5KTE8F,APPROVED
SP0019112,M23B68/017,A19024,Bachelor of Public Administration and Management,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2023/2024,SEM1,1,2729101,2023-05-11,KU3VLOS7AX,APPROVED
SP0019113,M23B68/017,A19024,Bachelor of Public Administration and Management,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2023/2024,SEM2,2,1337102,2023-10-30,6SROIPVK39,APPROVED
SP0019114,M23B68/017,A19024,Bachelor of Public Administration and Management,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,3,2950235,2024-05-22,LPJ9HVHJJP,APPROVED
SP0019115,M23B68/017,A19024,Bachelor of Public Administration and Management,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,4,2003856,2024-10-24,RLB32JMGKJ,PENDING
SP0019116,M23B68/017,A19024,Bachelor of Public Administration and Management,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,5,3774051,2025-06-22,B334337SJU,APPROVED
SP0019117,M23B68/017,A19024,Bachelor of Public Administration and Management,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,6,2694513,2025-10-25,VJ4BQCOUTL,PENDING
SP0019118,M23B68/019,A19030,Bachelor of Public Administration and Management,Alumni Foundation,PARTIAL_SCHOLARSHIP,2023/2024,SEM1,1,1337458,2023-06-04,J2DHH7MAG6,APPROVED
SP0019119,M23B68/019,A19030,Bachelor of Public Administration and Management,Alumni Foundation,PARTIAL_SCHOLARSHIP,2023/2024,SEM2,2,3027813,2023-10-27,3LDDOS7LMD,APPROVED
SP0019120,M23B68/019,A19030,Bachelor of Public Administration and Management,Alumni Foundation,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,3,2459700,2024-05-15,3LQXB64R5E,APPROVED
SP0019121,M23B68/019,A19030,Bachelor of Public Administration and Management,Alumni Foundation,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,4,3132737,2024-10-07,MO0FZUI2UZ,APPROVED
SP0019122,M23B68/019,A19030,Bachelor of Public Administration and Management,Alumni Foundation,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,5,2096126,2025-06-11,O9L48LNW4E,APPROVED
SP0019123,M23B68/019,A19030,Bachelor of Public Administration and Management,Alumni Foundation,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,6,2619611,2025-10-26,BLZQCW4F3T,APPROVED
SP0019124,M24B68/001,A18893,Bachelor of Public Administration and Management,NGO Education Fund,MERIT_BASED_AID,2024/2025,SEM1,1,1117457,2024-05-15,PUOM04WTD7,APPROVED
SP0019125,M24B68/001,A18893,Bachelor of Public Administration and Management,NGO Education Fund,MERIT_BASED_AID,2024/2025,SEM2,2,2271714,2024-09-13,MVA6P60LHH,APPROVED
SP0019126,M24B68/001,A18893,Bachelor of Public Administration and Management,NGO Education Fund,MERIT_BASED_AID,2025/2026,SEM1,3,2857774,2025-05-22,EJOS8NERV8,APPROVED
SP0019127,M24B68/001,A18893,Bachelor of Public Administration and Management,NGO Education Fund,MERIT_BASED_AID,2025/2026,SEM2,4,2035647,2025-09-13,6N9WQTGQ1P,PENDING
SP0019128,M24B68/004,A18922,Bachelor of Public Administration and Management,Government Sponsorship,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,1,994217,2024-05-22,BIOECNGM6J,APPROVED
SP0019129,M24B68/004,A18922,Bachelor of Public Administration and Management,Government Sponsorship,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,2,1332154,2024-10-22,QWD69KV08O,APPROVED
SP0019130,M24B68/004,A18922,Bachelor of Public Administration and Management,Government Sponsorship,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,3,2339641,2025-05-31,ZE5J8PQJ68,APPROVED
SP0019131,M24B68/004,A18922,Bachelor of Public Administration and Management,Government Sponsorship,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,4,2438949,2025-09-29,PHYKG0LTKG,APPROVED
SP0019132,M24B68/006,A18932,Bachelor of Public Administration and Management,Alumni Foundation,NEED_BASED_AID,2024/2025,SEM1,1,2248993,2024-06-15,WKFOJ2B9BK,PENDING
SP0019133,M24B68/006,A18932,Bachelor of Public Administration and Management,Alumni Foundation,NEED_BASED_AID,2024/2025,SEM2,2,2645371,2024-10-18,ML50183TF5,APPROVED
SP0019134,M24B68/006,A18932,Bachelor of Public Administration and Management,Alumni Foundation,NEED_BASED_AID,2025/2026,SEM1,3,1904737,2025-05-19,869LDVROAE,PENDING
SP0019135,M24B68/006,A18932,Bachelor of Public Administration and Management,Alumni Foundation,NEED_BASED_AID,2025/2026,SEM2,4,2588036,2025-09-13,5A5UUNT1KJ,PENDING
SP0019136,M24B68/008,A18956,Bachelor of Public Administration and Management,Private Sponsor,MERIT_BASED_AID,2024/2025,SEM1,1,1753540,2024-06-18,MZCOA3SW45,APPROVED
SP0019137,M24B68/008,A18956,Bachelor of Public Administration and Management,Private Sponsor,MERIT_BASED_AID,2024/2025,SEM2,2,2899397,2024-10-02,X8PEGHBNQ8,APPROVED
SP0019138,M24B68/008,A18956,Bachelor of Public Administration and Management,Private Sponsor,MERIT_BASED_AID,2025/2026,SEM1,3,1183686,2025-06-08,SP838CXGD4,APPROVED
SP0019139,M24B68/008,A18956,Bachelor of Public Administration and Management,Private Sponsor,MERIT_BASED_AID,2025/2026,SEM2,4,3203635,2025-09-13,CB5ZEQDS1I,APPROVED
SP0019140,M24B68/010,A18962,Bachelor of Public Administration and Management,International Education Grant,FULL_SCHOLARSHIP,2024/2025,SEM1,1,2517137,2024-06-29,D1MX1UV16N,APPROVED
SP0019141,M24B68/010,A18962,Bachelor of Public Administration and Management,International Education Grant,FULL_SCHOLARSHIP,2024/2025,SEM2,2,1477278,2024-09-25,Z2WVASCAGM,PENDING
SP0019142,M24B68/010,A18962,Bachelor of Public Administration and Management,International Education Grant,FULL_SCHOLARSHIP,2025/2026,SEM1,3,1161062,2025-06-12,BUILHLJ0H7,PENDING
SP0019143,M24B68/010,A18962,Bachelor of Public Administration and Management,International Education Grant,FULL_SCHOLARSHIP,2025/2026,SEM2,4,873722,2025-10-11,KN4QTN94TB,PENDING
SP0019144,M24B68/012,A18972,Bachelor of Public Administration and Management,International Education Grant,MERIT_BASED_AID,2024/2025,SEM1,1,1592293,2024-05-26,HE992NER08,APPROVED
SP0019145,M24B68/012,A18972,Bachelor of Public Administration and Management,International Education Grant,MERIT_BASED_AID,2024/2025,SEM2,2,1978296,2024-09-21,FTERKE1YAP,APPROVED
SP0019146,M24B68/012,A18972,Bachelor of Public Administration and Management,International Education Grant,MERIT_BASED_AID,2025/2026,SEM1,3,2899180,2025-06-28,FS6EZB5ESW,APPROVED
SP0019147,M24B68/012,A18972,Bachelor of Public Administration and Management,International Education Grant,MERIT_BASED_AID,2025/2026,SEM2,4,3677588,2025-10-30,L7RZJ99ISK,PENDING
SP0019148,M24B68/015,A19010,Bachelor of Public Administration and Management,International Education Grant,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,1,1407652,2024-06-16,MH273DV2Y5,APPROVED
SP0019149,M24B68/015,A19010,Bachelor of Public Administration and Management,International Education Grant,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,2,3021815,2024-10-12,2Z5RSSQAFK,PENDING
SP0019150,M24B68/015,A19010,Bachelor of Public Administration and Management,International Education Grant,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,3,1103694,2025-06-20,6C2EBNQURO,APPROVED
SP0019151,M24B68/015,A19010,Bachelor of Public Administration and Management,International Education Grant,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,4,3383383,2025-09-10,9LOXTAIPH4,APPROVED
SP0019152,M24B68/017,A19014,Bachelor of Public Administration and Management,Private Sponsor,TUITION_WAIVER,2024/2025,SEM1,1,2338413,2024-06-12,9LCET049MS,APPROVED
SP0019153,M24B68/017,A19014,Bachelor of Public Administration and Management,Private Sponsor,TUITION_WAIVER,2024/2025,SEM2,2,2868443,2024-10-10,XBGXEJMLFO,PENDING
SP0019154,M24B68/017,A19014,Bachelor of Public Administration and Management,Private Sponsor,TUITION_WAIVER,2025/2026,SEM1,3,1367800,2025-05-12,H891MJQC1N,APPROVED
SP0019155,M24B68/017,A19014,Bachelor of Public Administration and Management,Private Sponsor,TUITION_WAIVER,2025/2026,SEM2,4,3992337,2025-09-13,GF8PB1RTE6,APPROVED
SP0019156,M24B68/019,A19044,Bachelor of Public Administration and Management,Alumni Foundation,MERIT_BASED_AID,2024/2025,SEM1,1,1956636,2024-06-24,MXB6RW7OFQ,APPROVED
SP0019157,M24B68/019,A19044,Bachelor of Public Administration and Management,Alumni Foundation,MERIT_BASED_AID,2024/2025,SEM2,2,2606164,2024-10-10,DSFFT6EREB,APPROVED
SP0019158,M24B68/019,A19044,Bachelor of Public Administration and Management,Alumni Foundation,MERIT_BASED_AID,2025/2026,SEM1,3,1610611,2025-06-01,9TAK6M4B52,APPROVED
SP0019159,M24B68/019,A19044,Bachelor of Public Administration and Management,Alumni Foundation,MERIT_BASED_AID,2025/2026,SEM2,4,1953128,2025-10-03,HX5LMN5SKT,APPROVED
SP0019160,M24B68/021,A19058,Bachelor of Public Administration and Management,International Education Grant,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,1,2124459,2024-06-13,YXS24YGGM7,PENDING
SP0019161,M24B68/021,A19058,Bachelor of Public Administration and Management,International Education Grant,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,2,3287040,2024-10-12,BVMG5KCAX3,APPROVED
SP0019162,M24B68/021,A19058,Bachelor of Public Administration and Management,International Education Grant,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,3,2582186,2025-06-04,D0TT5UTPY5,APPROVED
SP0019163,M24B68/021,A19058,Bachelor of Public Administration and Management,International Education Grant,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,4,4026892,2025-09-28,N61WEY0CRU,APPROVED
SP0019164,M25B68/005,A18931,Bachelor of Public Administration and Management,International Education Grant,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,1,2890615,2025-05-11,P3GH2J2XOK,PENDING
SP0019165,M25B68/005,A18931,Bachelor of Public Administration and Management,International Education Grant,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,2,2663109,2025-10-07,6QANI0O7BX,PENDING
SP0019166,M25B68/007,A18944,Bachelor of Public Administration and Management,Alumni Foundation,NEED_BASED_AID,2025/2026,SEM1,1,2599350,2025-05-12,CU2B9JMJSC,APPROVED
SP0019167,M25B68/007,A18944,Bachelor of Public Administration and Management,Alumni Foundation,NEED_BASED_AID,2025/2026,SEM2,2,1822131,2025-10-07,NJA4BYZL8R,APPROVED
SP0019168,M25B68/009,A18993,Bachelor of Public Administration and Management,Church Education Fund,MERIT_BASED_AID,2025/2026,SEM1,1,4371673,2025-05-20,G17ZAX7A7V,APPROVED
SP0019169,M25B68/009,A18993,Bachelor of Public Administration and Management,Church Education Fund,MERIT_BASED_AID,2025/2026,SEM2,2,3737475,2025-09-10,N8DK0MRXEN,APPROVED
SP0019170,M25B68/011,A19019,Bachelor of Public Administration and Management,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,1,1975424,2025-06-16,DD2U3UO0W5,APPROVED
SP0019171,M25B68/011,A19019,Bachelor of Public Administration and Management,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,2,952013,2025-10-21,HUS8DR0C6K,APPROVED
SP0019172,M25B68/014,A19052,Bachelor of Public Administration and Management,Private Sponsor,FULL_SCHOLARSHIP,2025/2026,SEM1,1,1578882,2025-05-23,ZOSSJ90H4G,APPROVED
SP0019173,S23B68/001,A18909,Bachelor of Public Administration and Management,Government Sponsorship,TUITION_WAIVER,2023/2024,SEM1,1,1733436,2023-09-22,4MGZ4HB67D,PENDING
SP0019174,S23B68/001,A18909,Bachelor of Public Administration and Management,Government Sponsorship,TUITION_WAIVER,2024/2025,SEM2,2,1533919,2024-02-03,BSEOEXRZOU,APPROVED
SP0019175,S23B68/001,A18909,Bachelor of Public Administration and Management,Government Sponsorship,TUITION_WAIVER,2024/2025,SEM1,3,1682309,2024-10-22,2BHNEAQ0JY,APPROVED
SP0019176,S23B68/001,A18909,Bachelor of Public Administration and Management,Government Sponsorship,TUITION_WAIVER,2025/2026,SEM2,4,2873110,2025-01-27,81UDI0DOFB,PENDING
SP0019177,S23B68/001,A18909,Bachelor of Public Administration and Management,Government Sponsorship,TUITION_WAIVER,2025/2026,SEM1,5,1032429,2025-09-16,7DKGQ4CZ8E,APPROVED
SP0019178,S23B68/001,A18909,Bachelor of Public Administration and Management,Government Sponsorship,TUITION_WAIVER,2026/2027,SEM2,6,2199918,2026-01-30,BRZHN9ESV2,APPROVED
SP0019179,S23B68/003,A18938,Bachelor of Public Administration and Management,Private Sponsor,NEED_BASED_AID,2023/2024,SEM1,1,2033722,2023-10-10,QXU1OVCU93,APPROVED
SP0019180,S23B68/003,A18938,Bachelor of Public Administration and Management,Private Sponsor,NEED_BASED_AID,2024/2025,SEM2,2,1804920,2024-02-15,YU4NE11OZO,APPROVED
SP0019181,S23B68/003,A18938,Bachelor of Public Administration and Management,Private Sponsor,NEED_BASED_AID,2024/2025,SEM1,3,1308849,2024-10-07,7T9VJEL9HB,APPROVED
SP0019182,S23B68/003,A18938,Bachelor of Public Administration and Management,Private Sponsor,NEED_BASED_AID,2025/2026,SEM2,4,2424657,2025-02-05,ZIF8OP840P,APPROVED
SP0019183,S23B68/003,A18938,Bachelor of Public Administration and Management,Private Sponsor,NEED_BASED_AID,2025/2026,SEM1,5,3834079,2025-10-17,VFMP48VVLP,APPROVED
SP0019184,S23B68/003,A18938,Bachelor of Public Administration and Management,Private Sponsor,NEED_BASED_AID,2026/2027,SEM2,6,4148316,2026-01-23,71XPXS7BCY,PENDING
SP0019185,S23B68/005,A18959,Bachelor of Public Administration and Management,Church Education Fund,TUITION_WAIVER,2023/2024,SEM1,1,1994696,2023-09-17,NZE6NKQB65,APPROVED
SP0019186,S23B68/005,A18959,Bachelor of Public Administration and Management,Church Education Fund,TUITION_WAIVER,2024/2025,SEM2,2,3854628,2024-02-06,C4W1VSHAHY,PENDING
SP0019187,S23B68/005,A18959,Bachelor of Public Administration and Management,Church Education Fund,TUITION_WAIVER,2024/2025,SEM1,3,2538854,2024-09-13,QKQ8TGFU2C,APPROVED
SP0019188,S23B68/005,A18959,Bachelor of Public Administration and Management,Church Education Fund,TUITION_WAIVER,2025/2026,SEM2,4,1607033,2025-02-20,7KD301OOS0,APPROVED
SP0019189,S23B68/005,A18959,Bachelor of Public Administration and Management,Church Education Fund,TUITION_WAIVER,2025/2026,SEM1,5,2033486,2025-09-22,4ASV1TH5S7,PENDING
SP0019190,S23B68/005,A18959,Bachelor of Public Administration and Management,Church Education Fund,TUITION_WAIVER,2026/2027,SEM2,6,3385586,2026-01-30,LUBHMPG3FE,APPROVED
SP0019191,S23B68/007,A18975,Bachelor of Public Administration and Management,Government Sponsorship,TUITION_WAIVER,2023/2024,SEM1,1,3449762,2023-10-18,02VW4KLD9Y,APPROVED
SP0019192,S23B68/007,A18975,Bachelor of Public Administration and Management,Government Sponsorship,TUITION_WAIVER,2024/2025,SEM2,2,1338129,2024-02-18,ZIRXAA4V3P,PENDING
SP0019193,S23B68/007,A18975,Bachelor of Public Administration and Management,Government Sponsorship,TUITION_WAIVER,2024/2025,SEM1,3,1529163,2024-10-08,8TTIBZ9A6Y,APPROVED
SP0019194,S23B68/007,A18975,Bachelor of Public Administration and Management,Government Sponsorship,TUITION_WAIVER,2025/2026,SEM2,4,1317305,2025-02-24,5BJNVOTNCF,APPROVED
SP0019195,S23B68/007,A18975,Bachelor of Public Administration and Management,Government Sponsorship,TUITION_WAIVER,2025/2026,SEM1,5,1226923,2025-10-10,9L3AFW6OGI,APPROVED
SP0019196,S23B68/007,A18975,Bachelor of Public Administration and Management,Government Sponsorship,TUITION_WAIVER,2026/2027,SEM2,6,1416499,2026-01-14,KJ2GTJL14E,APPROVED
SP0019197,S23B68/010,A18982,Bachelor of Public Administration and Management,Church Education Fund,FULL_SCHOLARSHIP,2023/2024,SEM1,1,2038748,2023-10-17,GM73ERBV9K,APPROVED
SP0019198,S23B68/010,A18982,Bachelor of Public Administration and Management,Church Education Fund,FULL_SCHOLARSHIP,2024/2025,SEM2,2,2127526,2024-01-15,WF1IR8UF2J,APPROVED
