grade_id,student_id,course_code,coursework_score,exam_score,grade,letter_grade,fcw,exam_status,absence_reason,semester,year,exam_date
GRD000655,S21B05/002,COURSE097,46.46,67.62,54.92,D,False,Completed,,May 2022 (Trinity Semester),2023,2023-05-17
GRD000656,S21B05/002,COURSE102,62.26,58.46,60.74,C,False,Completed,,May 2023 (Trinity Semester),2024,2024-07-10
GRD000657,S21B05/002,COURSE188,66.25,42.2,56.63,D,False,Completed,,Jan 2024 (Easter Semester),2024,2024-10-11
GRD000658,S21B05/002,COURSE153,68.95,58.76,64.87,C,False,Completed,,May 2023 (Trinity Semester),2023,2023-08-09
GRD000659,S21B05/002,COURSE017,68.59,70.99,69.55,C,False,Completed,,May 2025 (Trinity Semester),2025,2025-01-11
GRD000660,S23B05/001,COURSE143,81.97,,49.18,MEX,False,MEX,Medical emergency,Jan 2025 (Easter Semester),2025,2025-05-29
GRD000661,S23B05/001,COURSE101,66.54,81.0,72.32,B,False,Completed,,May 2023 (Trinity Semester),2023,2023-11-07
GRD000662,S23B05/001,COURSE110,60.17,60.89,60.46,C,False,Completed,,September 2023 (Advent),2024,2024-07-29
GRD000663,M21B05/003,COURSE030,63.64,76.61,68.83,C,False,Completed,,Jan 2024 (Easter Semester),2025,2025-12-18
GRD000664,M21B05/003,COURSE183,74.46,26.08,55.11,FEX,False,FEX,Failed to meet minimum attendance requirement,Jan 2024 (Easter Semester),2025,2025-03-28
GRD000665,M21B05/003,COURSE047,46.58,74.2,57.63,D,False,Completed,,May 2024 (Trinity Semester),2024,2024-07-17
GRD000666,S21B05/003,COURSE080,52.08,51.26,51.75,D,False,Completed,,May 2023 (Trinity Semester),2024,2024-04-03
GRD000667,S21B05/003,COURSE025,47.92,63.75,54.25,D,False,Completed,,Jan 2023 (Easter Semester),2024,2024-02-06
GRD000668,S21B05/003,COURSE123,83.18,50.52,70.12,B,False,Completed,,May 2024 (Trinity Semester),2024,2024-12-13
GRD000669,S21B05/003,COURSE107,90.18,78.65,85.57,A,False,Completed,,Jan 2022 (Easter Semester),2023,2023-04-27
GRD000670,S21B05/003,COURSE002,43.03,59.26,49.52,F,False,Completed,,September 2023 (Advent),2024,2024-08-25
GRD000671,S21B05/003,COURSE171,49.4,74.97,59.63,D,False,Completed,,September 2024 (Advent),2024,2024-10-04
GRD000672,S23B05/002,COURSE077,50.18,40.68,46.38,F,False,Completed,,Jan 2025 (Easter Semester),2025,2025-05-15
GRD000673,S23B05/002,COURSE006,60.11,82.54,69.08,C,False,Completed,,Jan 2024 (Easter Semester),2024,2024-04-13
GRD000674,S23B05/002,COURSE068,62.11,70.98,65.66,C,False,Completed,,September 2025 (Advent),2025,2025-03-23
GRD000675,S23B05/002,COURSE120,71.56,42.32,59.86,D,False,Completed,,May 2024 (Trinity Semester),2025,2025-10-29
GRD000676,S23B05/002,COURSE008,51.51,65.1,56.95,D,False,Completed,,September 2026 (Advent),2026,2026-02-09
GRD000677,S23B05/002,COURSE070,56.64,90.57,70.21,B,False,Completed,,May 2024 (Trinity Semester),2025,2025-11-27
GRD000678,S23B05/002,COURSE039,46.58,51.36,48.49,F,False,Completed,,September 2023 (Advent),2024,2024-12-15
GRD000679,S23B05/002,COURSE012,69.36,55.58,63.85,C,False,Completed,,September 2024 (Advent),2024,2024-07-16
GRD000680,S23B05/002,COURSE170,21.62,94.02,50.58,FCW,True,FCW,,May 2025 (Trinity Semester),2025,2025-10-26
GRD000681,S21B05/004,COURSE004,48.89,73.41,58.7,D,False,Completed,,May 2023 (Trinity Semester),2023,2023-08-09
GRD000682,S21B05/004,COURSE180,46.2,52.05,48.54,F,False,Completed,,Jan 2024 (Easter Semester),2024,2024-01-18
GRD000683,S21B05/004,COURSE179,40.66,53.88,45.95,F,False,Completed,,September 2024 (Advent),2025,2025-02-17
GRD000684,S21B05/004,COURSE020,55.34,63.01,58.41,D,False,Completed,,May 2022 (Trinity Semester),2023,2023-12-26
GRD000685,S21B05/004,COURSE039,59.41,43.38,53.0,D,False,Completed,,September 2025 (Advent),2025,2025-03-03
GRD000686,S21B05/004,COURSE034,57.14,86.71,68.97,C,False,Completed,,Jan 2024 (Easter Semester),2025,2025-03-25
GRD000687,M24B05/004,COURSE004,84.93,71.84,79.69,B+,False,Completed,,Jan 2024 (Easter Semester),2025,2025-10-03
GRD000688,M24B05/004,COURSE166,74.95,95.91,83.33,A,False,Completed,,Jan 2024 (Easter Semester),2024,2024-01-21
GRD000689,M24B05/004,COURSE089,73.57,74.66,74.01,B,False,Completed,,September 2024 (Advent),2024,2024-01-31
GRD000690,M24B05/004,COURSE193,41.53,48.31,44.24,F,False,Completed,,May 2024 (Trinity Semester),2025,2025-08-26
GRD000691,M24B05/004,COURSE011,64.51,52.89,59.86,D,False,Completed,,September 2024 (Advent),2025,2025-05-17
GRD000692,M24B05/004,COURSE159,50.03,51.76,50.72,D,False,Completed,,September 2024 (Advent),2025,2025-02-20
GRD000693,M24B05/004,COURSE141,43.65,53.13,47.44,F,False,Completed,,Jan 2022 (Easter Semester),2023,2023-04-18
GRD000694,M24B05/004,COURSE042,70.09,,42.05,MEX,False,MEX,Personal emergency,Jan 2025 (Easter Semester),2025,2025-12-16
GRD000695,M24B05/004,COURSE038,91.94,76.95,85.94,A,False,Completed,,Jan 2025 (Easter Semester),2025,2025-05-03
GRD000696,M24B05/004,COURSE017,74.54,40.65,60.98,C,False,Completed,,Jan 2023 (Easter Semester),2024,2024-12-01
GRD000697,S23B05/003,COURSE076,66.79,64.0,65.67,C,False,Completed,,May 2025 (Trinity Semester),2025,2025-08-23
GRD000698,S23B05/003,COURSE147,69.36,59.59,65.45,C,False,Completed,,May 2025 (Trinity Semester),2025,2025-03-08
GRD000699,S23B05/003,COURSE051,89.93,65.79,80.27,A,False,Completed,,May 2025 (Trinity Semester),2025,2025-04-08
GRD000700,S23B05/003,COURSE136,67.25,35.56,54.57,D,False,Completed,,September 2022 (Advent),2023,2023-04-23
GRD000701,S23B05/003,COURSE063,63.4,82.24,70.94,B,False,Completed,,September 2022 (Advent),2023,2023-08-25
GRD000702,S23B05/003,COURSE068,73.33,32.67,57.07,D,False,Completed,,September 2023 (Advent),2024,2024-07-26
GRD000703,S23B05/003,COURSE021,58.25,90.98,71.34,B,False,Completed,,September 2024 (Advent),2024,2024-07-06
GRD000704,S23B05/003,COURSE105,62.74,69.84,65.58,C,False,Completed,,May 2025 (Trinity Semester),2025,2025-08-09
GRD000705,S23B05/003,COURSE036,89.29,62.68,78.65,B+,False,Completed,,Jan 2024 (Easter Semester),2025,2025-04-26
GRD000706,S23B05/003,COURSE194,76.87,71.17,74.59,B,False,Completed,,September 2022 (Advent),2023,2023-10-12
GRD000707,M22B05/002,COURSE109,74.38,70.69,72.9,B,False,Completed,,Jan 2025 (Easter Semester),2026,2026-02-14
GRD000708,M22B05/002,COURSE006,56.79,,34.07,MEX,False,MEX,Tuition fee arrears - unable to sit exam,Jan 2022 (Easter Semester),2023,2023-02-21
GRD000709,M22B05/002,COURSE053,58.28,52.18,55.84,D,False,Completed,,Jan 2023 (Easter Semester),2023,2023-09-24
GRD000710,M22B05/002,COURSE151,40.4,83.67,57.71,D,False,Completed,,September 2022 (Advent),2023,2023-08-19
GRD000711,M22B05/002,COURSE047,65.15,82.91,72.25,B,False,Completed,,September 2023 (Advent),2023,2023-11-16
GRD000712,M22B05/002,COURSE032,88.48,65.8,79.41,B+,False,Completed,,September 2023 (Advent),2024,2024-07-08
GRD000713,M22B05/002,COURSE145,45.3,62.06,52.0,D,False,Completed,,Jan 2025 (Easter Semester),2025,2025-06-04
GRD000714,M22B05/002,COURSE027,54.93,35.3,47.08,F,False,Completed,,Jan 2023 (Easter Semester),2023,2023-08-05
GRD000715,M22B05/002,COURSE106,57.47,63.93,60.05,C,False,Completed,,Jan 2022 (Easter Semester),2023,2023-05-15
GRD000716,M22B05/002,COURSE084,55.35,53.43,54.58,D,False,Completed,,May 2025 (Trinity Semester),2025,2025-07-24
GRD000717,J23B05/002,COURSE133,45.84,67.94,54.68,D,False,Completed,,September 2023 (Advent),2024,2024-01-22
GRD000718,J23B05/002,COURSE175,93.04,84.18,89.5,A,False,Completed,,September 2024 (Advent),2025,2025-04-06
GRD000719,J23B05/002,COURSE008,74.8,75.13,74.93,B,False,Completed,,May 2024 (Trinity Semester),2024,2024-10-27
GRD000720,J23B05/002,COURSE083,63.01,37.93,52.98,D,False,Completed,,May 2025 (Trinity Semester),2025,2025-08-23
GRD000721,S23B05/004,COURSE150,59.46,50.46,55.86,D,False,Completed,,September 2023 (Advent),2023,2023-05-02
GRD000722,S23B05/004,COURSE008,67.32,83.5,73.79,B,False,Completed,,Jan 2025 (Easter Semester),2025,2025-06-25
GRD000723,S23B05/004,COURSE169,94.6,65.97,83.15,A,False,Completed,,September 2022 (Advent),2023,2023-04-16
GRD000724,S23B05/004,COURSE076,39.99,65.94,50.37,D,False,Completed,,September 2022 (Advent),2023,2023-09-23
GRD000725,S23B05/004,COURSE097,66.35,75.18,69.88,C,False,Completed,,September 2026 (Advent),2026,2026-02-14
GRD000726,S23B05/004,COURSE052,64.71,66.0,65.23,C,False,Completed,,May 2024 (Trinity Semester),2024,2024-08-18
GRD000727,S23B05/004,COURSE081,55.52,60.32,57.44,D,False,Completed,,Jan 2025 (Easter Semester),2025,2025-01-07
GRD000728,S23B05/004,COURSE006,72.7,34.87,57.57,D,False,Completed,,September 2024 (Advent),2025,2025-07-27
GRD000729,S23B05/004,COURSE128,60.24,75.32,66.27,C,False,Completed,,Jan 2024 (Easter Semester),2025,2025-03-19
GRD000730,J23B05/003,COURSE153,89.61,59.02,77.37,B+,False,Completed,,September 2025 (Advent),2025,2025-05-08
GRD000731,J23B05/003,COURSE172,82.78,90.35,85.81,A,False,Completed,,September 2023 (Advent),2023,2023-08-13
GRD000732,J23B05/003,COURSE178,59.22,56.63,58.18,D,False,Completed,,May 2022 (Trinity Semester),2023,2023-04-06
GRD000733,J23B05/003,COURSE066,62.27,63.77,62.87,C,False,Completed,,Jan 2023 (Easter Semester),2024,2024-07-24
GRD000734,J23B05/003,COURSE164,81.36,53.39,70.17,B,False,Completed,,September 2022 (Advent),2023,2023-11-20
GRD000735,J23B05/003,COURSE012,88.07,52.99,74.04,B,False,Completed,,September 2023 (Advent),2023,2023-05-14
GRD000736,J23B05/003,COURSE146,46.03,72.86,56.76,D,False,Completed,,September 2022 (Advent),2023,2023-12-21
GRD000737,J23B05/003,COURSE081,83.46,67.68,77.15,B+,False,Completed,,September 2024 (Advent),2024,2024-04-24
GRD000738,J21B05/002,COURSE051,71.53,94.31,80.64,A,False,Completed,,September 2026 (Advent),2026,2026-01-01
GRD000739,J21B05/002,COURSE185,83.67,65.46,76.39,B+,False,Completed,,September 2023 (Advent),2023,2023-08-10
GRD000740,J21B05/002,COURSE084,58.53,81.43,67.69,C,False,Completed,,May 2024 (Trinity Semester),2025,2025-10-13
GRD000741,J21B05/002,COURSE005,77.44,71.28,74.98,B,False,Completed,,May 2024 (Trinity Semester),2024,2024-08-22
GRD000742,J21B05/002,COURSE101,60.09,63.85,61.59,C,False,Completed,,May 2024 (Trinity Semester),2024,2024-09-16
GRD000743,J21B05/002,COURSE148,62.79,60.34,61.81,C,False,Completed,,September 2024 (Advent),2024,2024-04-02
GRD000744,M23B05/002,COURSE083,55.98,68.98,61.18,C,False,Completed,,May 2023 (Trinity Semester),2023,2023-04-30
GRD000745,M23B05/002,COURSE069,55.31,67.66,60.25,C,False,Completed,,September 2023 (Advent),2024,2024-05-07
GRD000746,M23B05/002,COURSE128,33.5,56.0,42.5,FCW,True,FCW,,May 2025 (Trinity Semester),2026,2026-02-01
GRD000747,M23B05/002,COURSE192,81.47,,48.88,MEX,False,MEX,Medical emergency,September 2023 (Advent),2024,2024-02-04
GRD000748,M23B05/002,COURSE023,51.49,73.88,60.45,C,False,Completed,,Jan 2025 (Easter Semester),2025,2025-10-14
GRD000749,S22B05/003,COURSE142,52.74,76.64,62.3,C,False,Completed,,September 2024 (Advent),2024,2024-02-12
GRD000750,S22B05/003,COURSE094,60.54,59.95,60.3,C,False,Completed,,Jan 2023 (Easter Semester),2024,2024-08-25
GRD000751,S22B05/003,COURSE165,65.82,44.85,57.43,D,False,Completed,,September 2023 (Advent),2024,2024-01-16
GRD000752,S22B05/003,COURSE105,79.58,84.55,81.57,A,False,Completed,,September 2025 (Advent),2026,2026-02-02
GRD000753,S22B05/003,COURSE124,59.6,72.86,64.9,C,False,Completed,,Jan 2023 (Easter Semester),2024,2024-06-23
GRD000754,S22B05/003,COURSE141,76.68,63.63,71.46,B,False,Completed,,May 2024 (Trinity Semester),2024,2024-01-22
GRD000755,S22B05/003,COURSE177,48.38,88.91,64.59,C,False,Completed,,May 2024 (Trinity Semester),2024,2024-09-13
GRD000756,S21B05/005,COURSE197,59.11,55.86,57.81,D,False,Completed,,September 2024 (Advent),2024,2024-03-23
GRD000757,S21B05/005,COURSE014,89.58,74.15,83.41,A,False,Completed,,May 2025 (Trinity Semester),2025,2025-04-13
GRD000758,S21B05/005,COURSE190,68.86,50.44,61.49,C,False,Completed,,May 2022 (Trinity Semester),2023,2023-04-30
GRD000759,S21B05/005,COURSE025,77.04,100.0,86.22,A,False,Completed,,September 2025 (Advent),2026,2026-01-03
GRD000760,S21B05/005,COURSE027,78.21,72.44,75.9,B+,False,Completed,,September 2023 (Advent),2024,2024-11-09
GRD000761,S21B05/005,COURSE136,75.82,60.08,69.52,C,False,Completed,,Jan 2024 (Easter Semester),2025,2025-04-12
GRD000762,S21B05/005,COURSE184,59.94,59.74,59.86,D,False,Completed,,May 2026 (Trinity Semester),2026,2026-02-14
GRD000763,S21B05/005,COURSE053,56.38,59.71,57.71,D,False,Completed,,September 2022 (Advent),2023,2023-06-13
GRD000764,S21B05/005,COURSE108,59.64,61.33,60.32,C,False,Completed,,May 2023 (Trinity Semester),2024,2024-07-07
GRD000765,S21B05/005,COURSE015,60.91,68.65,64.01,C,False,Completed,,September 2026 (Advent),2026,2026-01-01
GRD000766,S21B06/001,COURSE105,66.18,67.51,66.71,C,False,Completed,,May 2022 (Trinity Semester),2023,2023-07-31
GRD000767,S21B06/001,COURSE182,87.83,66.15,79.16,B+,False,Completed,,September 2022 (Advent),2023,2023-10-05
GRD000768,S21B06/001,COURSE087,98.16,70.29,87.01,A,False,Completed,,September 2022 (Advent),2023,2023-08-14
GRD000769,S21B06/001,COURSE027,58.29,85.24,69.07,C,False,Completed,,May 2025 (Trinity Semester),2025,2025-01-11
GRD000770,S21B06/001,COURSE086,63.81,29.09,49.92,F,False,Completed,,May 2024 (Trinity Semester),2024,2024-03-16
GRD000771,S21B06/001,COURSE070,64.94,61.26,63.47,C,False,Completed,,Jan 2025 (Easter Semester),2025,2025-12-08
GRD000772,S21B06/001,COURSE161,89.1,51.54,74.08,B,False,Completed,,May 2022 (Trinity Semester),2023,2023-03-23
GRD000773,S21B06/001,COURSE023,60.01,84.01,69.61,C,False,Completed,,Jan 2022 (Easter Semester),2023,2023-08-04
GRD000774,J24B06/001,COURSE058,70.92,62.43,67.52,C,False,Completed,,Jan 2025 (Easter Semester),2025,2025-08-19
GRD000775,J24B06/001,COURSE164,53.65,70.28,60.3,C,False,Completed,,September 2024 (Advent),2025,2025-11-05
GRD000776,J24B06/001,COURSE168,64.56,53.48,60.13,C,False,Completed,,Jan 2022 (Easter Semester),2023,2023-08-19
GRD000777,J24B06/001,COURSE143,54.26,18.48,39.95,FEX,False,FEX,Failed to meet minimum attendance requirement,Jan 2025 (Easter Semester),2025,2025-01-05
GRD000778,S22B06/001,COURSE163,50.11,79.01,61.67,C,False,Completed,,May 2024 (Trinity Semester),2025,2025-03-22
GRD000779,S22B06/001,COURSE003,76.99,,46.19,MEX,False,MEX,Financial constraints - pending fees,Jan 2022 (Easter Semester),2023,2023-10-08
GRD000780,S22B06/001,COURSE028,79.04,65.07,73.45,B,False,Completed,,May 2024 (Trinity Semester),2024,2024-03-17
GRD000781,S22B06/001,COURSE172,61.36,61.63,61.47,C,False,Completed,,September 2023 (Advent),2024,2024-02-04
GRD000782,S24B06/001,COURSE108,80.32,37.7,63.27,C,False,Completed,,May 2024 (Trinity Semester),2025,2025-09-16
GRD000783,S24B06/001,COURSE079,57.28,51.69,55.04,D,False,Completed,,Jan 2023 (Easter Semester),2024,2024-02-25
GRD000784,S24B06/001,COURSE082,85.4,57.84,74.38,B,False,Completed,,September 2024 (Advent),2025,2025-07-16
GRD000785,S24B06/001,COURSE130,40.46,68.35,51.62,D,False,Completed,,May 2023 (Trinity Semester),2023,2023-08-27
GRD000786,J22B06/001,COURSE163,59.45,56.65,58.33,D,False,Completed,,September 2025 (Advent),2025,2025-09-08
GRD000787,J22B06/001,COURSE188,55.1,54.51,54.86,D,False,Completed,,Jan 2022 (Easter Semester),2023,2023-03-22
GRD000788,J22B06/001,COURSE102,75.63,68.36,72.72,B,False,Completed,,September 2024 (Advent),2025,2025-03-19
GRD000789,S23B06/001,COURSE037,62.03,48.53,56.63,D,False,Completed,,May 2023 (Trinity Semester),2024,2024-10-25
GRD000790,S23B06/001,COURSE103,62.47,68.91,65.05,C,False,Completed,,September 2024 (Advent),2024,2024-02-19
GRD000791,S23B06/001,COURSE049,69.48,67.41,68.65,C,False,Completed,,September 2024 (Advent),2025,2025-06-17
GRD000792,S23B06/001,COURSE075,51.16,28.95,42.28,F,False,Completed,,Jan 2024 (Easter Semester),2024,2024-03-15
GRD000793,S23B06/001,COURSE182,91.99,45.36,73.34,B,False,Completed,,September 2024 (Advent),2025,2025-12-22
GRD000794,S23B06/001,COURSE070,35.53,66.96,48.1,F,False,Completed,,September 2024 (Advent),2024,2024-10-06
GRD000795,S23B06/001,COURSE092,39.37,52.93,44.79,F,False,Completed,,Jan 2022 (Easter Semester),2023,2023-11-15
GRD000796,S23B06/001,COURSE082,73.23,91.59,80.57,A,False,Completed,,May 2023 (Trinity Semester),2023,2023-09-06
GRD000797,S23B06/001,COURSE107,70.81,58.41,65.85,C,False,Completed,,May 2024 (Trinity Semester),2025,2025-11-11
GRD000798,S23B06/001,COURSE096,64.23,37.87,53.69,D,False,Completed,,September 2026 (Advent),2026,2026-02-06
GRD000799,J22B06/002,COURSE013,58.24,58.25,58.24,D,False,Completed,,May 2025 (Trinity Semester),2026,2026-02-11
GRD000800,J22B06/002,COURSE095,67.3,,40.38,MEX,False,MEX,Medical emergency,May 2025 (Trinity Semester),2025,2025-08-15
GRD000801,J22B06/002,COURSE012,94.13,35.95,70.86,B,False,Completed,,May 2023 (Trinity Semester),2023,2023-06-03
GRD000802,J22B06/002,COURSE031,58.88,37.5,50.33,D,False,Completed,,September 2022 (Advent),2023,2023-05-17
GRD000803,J22B06/002,COURSE176,57.45,52.03,55.28,D,False,Completed,,Jan 2023 (Easter Semester),2024,2024-07-31
GRD000804,J21B06/001,COURSE127,42.58,78.7,57.03,D,False,Completed,,Jan 2026 (Easter Semester),2026,2026-01-22
GRD000805,J21B06/001,COURSE111,68.83,76.94,72.07,B,False,Completed,,Jan 2025 (Easter Semester),2025,2025-09-08
GRD000806,J21B06/001,COURSE190,57.03,63.94,59.79,D,False,Completed,,September 2025 (Advent),2025,2025-08-21
GRD000807,J21B06/001,COURSE032,88.92,64.96,79.34,B+,False,Completed,,Jan 2022 (Easter Semester),2023,2023-09-12
GRD000808,J21B06/001,COURSE150,77.12,55.74,68.57,C,False,Completed,,September 2023 (Advent),2024,2024-10-25
GRD000809,J21B06/001,COURSE046,75.74,56.77,68.15,C,False,Completed,,September 2024 (Advent),2025,2025-06-18
GRD000810,J21B06/001,COURSE013,36.55,64.89,47.89,F,False,Completed,,Jan 2025 (Easter Semester),2025,2025-10-09
GRD000811,J21B06/001,COURSE034,57.95,40.63,51.02,D,False,Completed,,September 2023 (Advent),2023,2023-04-13
GRD000812,J21B06/001,COURSE149,67.87,51.6,61.36,C,False,Completed,,September 2024 (Advent),2024,2024-01-23
GRD000813,J21B06/001,COURSE120,100.0,43.03,77.21,B+,False,Completed,,September 2022 (Advent),2023,2023-07-31
GRD000814,J24B06/002,COURSE099,46.81,78.04,59.3,D,False,Completed,,May 2024 (Trinity Semester),2025,2025-01-22
GRD000815,J24B06/002,COURSE098,63.0,77.74,68.9,C,False,Completed,,May 2023 (Trinity Semester),2024,2024-11-17
GRD000816,J24B06/002,COURSE114,70.71,56.27,64.93,C,False,Completed,,May 2025 (Trinity Semester),2025,2025-07-27
GRD000817,J24B06/002,COURSE024,44.31,81.07,59.01,D,False,Completed,,Jan 2024 (Easter Semester),2024,2024-09-25
GRD000818,J24B06/002,COURSE103,45.67,73.38,56.75,D,False,Completed,,September 2025 (Advent),2025,2025-07-21
GRD000819,J24B06/002,COURSE043,78.78,63.1,72.51,B,False,Completed,,Jan 2022 (Easter Semester),2023,2023-05-21
GRD000820,J24B06/003,COURSE043,60.44,50.24,56.36,D,False,Completed,,May 2022 (Trinity Semester),2023,2023-12-22
GRD000821,J24B06/003,COURSE148,71.94,19.31,50.89,D,False,Completed,,September 2023 (Advent),2023,2023-11-27
GRD000822,J24B06/003,COURSE167,75.74,66.79,72.16,B,False,Completed,,Jan 2023 (Easter Semester),2024,2024-08-27
GRD000823,J24B06/003,COURSE021,61.66,68.63,64.45,C,False,Completed,,September 2025 (Advent),2025,2025-08-25
GRD000824,J24B06/003,COURSE138,44.4,28.81,38.16,F,False,Completed,,Jan 2025 (Easter Semester),2025,2025-07-17
GRD000825,J24B06/003,COURSE122,72.03,84.75,77.12,B+,False,Completed,,September 2025 (Advent),2025,2025-07-01
GRD000826,J24B06/003,COURSE164,38.91,49.21,43.03,F,False,Completed,,May 2024 (Trinity Semester),2024,2024-05-05
GRD000827,J24B06/003,COURSE150,76.28,70.38,73.92,B,False,Completed,,September 2022 (Advent),2023,2023-08-27
GRD000828,J24B06/003,COURSE052,100.0,81.13,92.45,A,False,Completed,,Jan 2024 (Easter Semester),2025,2025-07-25
GRD000829,M22B06/001,COURSE056,77.53,53.54,67.93,C,False,Completed,,September 2023 (Advent),2024,2024-12-31
GRD000830,M22B06/001,COURSE020,72.87,87.43,78.69,B+,False,Completed,,September 2026 (Advent),2026,2026-02-03
GRD000831,M22B06/001,COURSE200,62.53,63.24,62.81,C,False,Completed,,September 2024 (Advent),2025,2025-01-31
GRD000832,M22B06/001,COURSE084,67.12,55.03,62.28,C,False,Completed,,Jan 2025 (Easter Semester),2025,2025-08-02
GRD000833,J21B06/002,COURSE135,69.03,68.66,68.88,C,False,Completed,,May 2024 (Trinity Semester),2025,2025-01-27
GRD000834,J21B06/002,COURSE147,87.2,62.16,77.18,B+,False,Completed,,September 2023 (Advent),2023,2023-08-23
GRD000835,J21B06/002,COURSE065,75.12,62.61,70.12,B,False,Completed,,May 2025 (Trinity Semester),2026,2026-02-05
GRD000836,J21B06/002,COURSE122,74.6,61.25,69.26,C,False,Completed,,Jan 2025 (Easter Semester),2025,2025-01-24
GRD000837,J21B06/002,COURSE171,73.6,75.92,74.53,B,False,Completed,,September 2025 (Advent),2026,2026-02-14
GRD000838,J21B06/002,COURSE120,49.0,81.54,62.02,C,False,Completed,,September 2022 (Advent),2023,2023-11-01
GRD000839,J24B06/004,COURSE064,62.5,57.95,60.68,C,False,Completed,,Jan 2024 (Easter Semester),2025,2025-07-20
GRD000840,J24B06/004,COURSE158,54.35,69.47,60.4,C,False,Completed,,September 2024 (Advent),2024,2024-11-14
GRD000841,J24B06/004,COURSE055,64.93,70.56,67.18,C,False,Completed,,September 2023 (Advent),2024,2024-03-15
GRD000842,J24B06/004,COURSE071,70.85,74.13,72.16,B,False,Completed,,Jan 2023 (Easter Semester),2023,2023-05-24
GRD000843,J24B06/004,COURSE022,100.0,65.6,86.24,A,False,Completed,,Jan 2022 (Easter Semester),2023,2023-06-16
GRD000844,J24B06/004,COURSE027,53.98,34.7,46.27,F,False,Completed,,May 2023 (Trinity Semester),2023,2023-08-30
GRD000845,J24B06/004,COURSE048,47.07,83.53,61.65,C,False,Completed,,Jan 2024 (Easter Semester),2025,2025-07-02
GRD000846,J24B06/004,COURSE056,75.8,44.75,63.38,C,False,Completed,,September 2023 (Advent),2023,2023-12-30
GRD000847,M22B06/002,COURSE185,100.0,69.9,87.96,A,False,Completed,,Jan 2025 (Easter Semester),2025,2025-10-22
GRD000848,M22B06/002,COURSE002,71.9,,43.14,MEX,False,MEX,Tuition fee arrears - unable to sit exam,May 2023 (Trinity Semester),2023,2023-12-16
GRD000849,M22B06/002,COURSE102,98.66,91.09,95.63,A,False,Completed,,May 2023 (Trinity Semester),2024,2024-05-04
GRD000850,M22B06/002,COURSE195,76.72,77.44,77.01,B+,False,Completed,,May 2024 (Trinity Semester),2024,2024-03-21
GRD000851,M22B06/002,COURSE069,78.84,61.39,71.86,B,False,Completed,,September 2024 (Advent),2024,2024-09-14
GRD000852,M22B06/003,COURSE001,69.3,73.61,71.02,B,False,Completed,,Jan 2023 (Easter Semester),2024,2024-08-17
GRD000853,M22B06/003,COURSE083,63.1,50.52,58.07,D,False,Completed,,May 2023 (Trinity Semester),2023,2023-06-27
GRD000854,M22B06/003,COURSE094,61.01,50.18,56.68,D,False,Completed,,September 2022 (Advent),2023,2023-02-22
GRD000855,M22B06/003,COURSE126,65.97,38.29,54.9,D,False,Completed,,May 2024 (Trinity Semester),2025,2025-12-18
GRD000856,M22B06/003,COURSE192,70.12,40.53,58.28,D,False,Completed,,Jan 2024 (Easter Semester),2025,2025-01-17
GRD000857,M22B06/003,COURSE012,58.95,72.56,64.39,C,False,Completed,,September 2025 (Advent),2025,2025-04-08
GRD000858,M22B06/003,COURSE072,76.87,75.09,76.16,B+,False,Completed,,Jan 2023 (Easter Semester),2024,2024-03-09
GRD000859,M22B06/003,COURSE123,69.8,48.21,61.16,C,False,Completed,,Jan 2024 (Easter Semester),2025,2025-07-16
GRD000860,M22B06/003,COURSE131,79.71,48.55,67.25,C,False,Completed,,May 2022 (Trinity Semester),2023,2023-02-20
GRD000861,J21B06/003,COURSE133,81.42,74.42,78.62,B+,False,Completed,,Jan 2024 (Easter Semester),2025,2025-01-04
GRD000862,J21B06/003,COURSE092,85.38,65.37,77.38,B+,False,Completed,,Jan 2024 (Easter Semester),2024,2024-05-14
GRD000863,J21B06/003,COURSE112,52.72,45.61,49.88,F,False,Completed,,September 2025 (Advent),2025,2025-07-18
GRD000864,J21B06/003,COURSE065,47.28,40.45,44.55,F,False,Completed,,September 2024 (Advent),2025,2025-06-09
GRD000865,J21B06/003,COURSE039,79.13,81.01,79.88,B+,False,Completed,,May 2025 (Trinity Semester),2025,2025-11-17
GRD000866,J21B06/003,COURSE160,73.31,64.5,69.79,C,False,Completed,,Jan 2023 (Easter Semester),2023,2023-05-08
GRD000867,J21B06/003,COURSE106,95.91,63.53,82.96,A,False,Completed,,Jan 2023 (Easter Semester),2024,2024-10-18
GRD000868,J21B06/003,COURSE089,68.31,64.28,66.7,C,False,Completed,,September 2023 (Advent),2024,2024-08-02
GRD000869,J21B06/003,COURSE055,59.93,74.46,65.74,C,False,Completed,,September 2023 (Advent),2023,2023-11-12
GRD000870,S21B06/002,COURSE109,55.5,54.49,55.1,D,False,Completed,,Jan 2022 (Easter Semester),2023,2023-06-20
GRD000871,S21B06/002,COURSE135,75.22,57.54,68.15,C,False,Completed,,September 2024 (Advent),2025,2025-10-04
GRD000872,S21B06/002,COURSE125,67.0,59.88,64.15,C,False,Completed,,September 2025 (Advent),2025,2025-11-23
GRD000873,S21B06/002,COURSE073,64.83,54.9,60.86,C,False,Completed,,Jan 2024 (Easter Semester),2025,2025-05-09
GRD000874,M22B06/004,COURSE027,55.39,52.7,54.31,D,False,Completed,,May 2025 (Trinity Semester),2025,2025-03-02
